event,t,origin_utc,n,status,g0,forcing_mean,u,r,b_net,mse_dual_fit_to_mean,mse_net_fit_to_mean,sigma2,mean_path_peak,S_plug,nu2_plug,S_hat,nu2_hat,NET,ASYM,n_train_events,delta_cv,lam,net_better,w
2019-02-20,96,2019-02-22 00:00:00,163,OK,0.0004537397644043,0.0488241308793456,0.0014797314588881,0.146895409405167,19.98282241726995,5.137395577654108e-08,5.0095463666868746e-08,1.2842184593200754e-05,0.0010740171659444,5.598609686063778e-07,2.8734087574533698e-05,9.07716840029414e-08,2.8734619664063744e-05,4.251195430939431e-05,1.3208106909857938e-05,15,8.022325133146959e-05,0.04738448867471672,0.0,0.047619047619047616
2019-02-20,102,2019-02-22 06:00:00,163,OK,0.0002798382157252,0.0559815950920245,0.0014057736703162,0.1620956893582962,19.912619623116196,6.901783374145894e-08,6.732319959520332e-08,1.2268783242704196e-05,0.0010740171659444,1.1602636458726052e-06,6.0117009782961144e-05,5.869891680363195e-07,3.998311529154862e-05,3.552504346135703e-05,1.2388718738945976e-05,15,8.022325133146959e-05,0.220213894198632,0.0,0.047619047619047616
2019-02-20,108,2019-02-22 12:00:00,163,OK,0.0009222512876548,0.0531697341513292,0.0014452037716029,0.1882171014012532,19.999999999905658,6.182381246287986e-08,6.07272443331881e-08,1.017751579603256e-05,0.0010740171659444,4.7423947226964196e-07,2.712110327567613e-05,9.156064800682637e-08,2.4828219432553484e-05,4.122858635989837e-05,1.1536122789672188e-05,15,8.022325133146959e-05,0.05531648066158347,0.0,0.047619047619047616
2019-02-20,114,2019-02-22 18:00:00,163,OK,0.0009021259601031,0.1065950920245398,0.002183698260601,0.6537032478881769,-19.999999999999968,6.703852017519001e-08,6.661690596500393e-08,1.6984022035085794e-05,0.001019958305968,1.248113550364001e-07,7.52535368886813e-05,1.2913832363187288e-08,3.721131044513239e-05,5.495471229304382e-05,2.225132082219884e-05,15,8.022325133146959e-05,0.005205607734063237,0.0,0.047619047619047616
2019-02-20,120,2019-02-23 00:00:00,169,OK,8.347308396336303e-05,0.1474358974358974,0.0024024838691668,0.6787452283807865,-19.99999999999998,1.0372288227180107e-07,1.0342564163614503e-07,2.6150737667464112e-05,0.0014324289966203,4.018962463243752e-08,0.0001250872604712,-1.296112577654446e-07,9.692181880932308e-05,7.544445201568767e-05,2.6000389025072334e-05,15,8.022325133146959e-05,0.0,0.0,0.047619047619047616
2019-02-20,126,2019-02-23 06:00:00,169,OK,0.0001438661296612,0.2280571992110453,0.0008341386357953,0.2565368908894146,-19.99999829724577,1.521195972000496e-07,1.5011095010944726e-07,2.9952805371144887e-05,0.0014324289966203,1.2109106245566975e-06,3.774016138741209e-05,1.1097428525818197e-06,5.569962398723988e-05,0.00010500638100227189,3.060461646842901e-05,15,8.022325133146959e-05,0.29885556844227046,0.0,0.047619047619047616
2019-02-20,132,2019-02-23 12:00:00,170,OK,0.0010026850719091,0.3720588235294118,0.000233712175751,0.1022306285436221,-18.796432078719988,1.507144917973649e-07,1.5067537158476086e-07,3.6630474756385226e-05,0.0020414424734264,2.5343858816855753e-10,0.0001636159354195,5.843003433235619e-07,0.0001736998123183,0.00011647931779843662,4.530524472040476e-05,15,8.022325133146959e-05,0.05045776983220177,0.0,0.047619047619047616
2019-02-20,138,2019-02-23 18:00:00,163,OK,0.0014851564443487,0.4805725971370143,0.0052160147996162,1.0,19.999999999999996,7.993062835029065e-06,7.941625099355874e-06,9.689007299701856e-05,0.0132919120171728,2.1812497902555666e-05,0.000225327190372,2.4335830538857533e-05,0.0002290587043622,0.0001684425584482197,0.00011783317866022407,15,8.022325133146959e-05,1.5936415038201126,0.0,0.047619047619047616
2019-02-20,144,2019-02-24 00:00:00,163,OK,0.0005401650021117,0.6592535787321063,0.0018231418989175,2.5250306381272204e-16,8.472220965537277,7.513466926465665e-05,1.7845267179702746e-05,0.0012047221946624,0.0455536656785493,0.0001100369769979,0.0027257371175559,8.74476029308936e-05,0.0027288857852156,0.0015040871721586275,0.0014544898174475727,15,8.022325133146959e-05,0.48067751720131807,0.0,0.047619047619047616
2019-02-24,24,2019-02-23 00:00:00,128,OK,0.0001685043284109,0.1324869791666666,0.0003571443734827,0.09293067802921,19.99999992372826,4.3079195698455114e-08,4.225515817762507e-08,1.25702858738221e-05,0.0011250533748226,1.9436919810117132e-07,1.15686775125394e-05,-7.493588257129914e-08,1.9494338068281302e-05,7.654221152963443e-05,1.2573543194006715e-05,15,-0.0001902955036417,0.0,0.0,0.047619047619047616
2019-02-24,30,2019-02-23 06:00:00,128,OK,2.532797932859228e-05,0.2434895833333333,0.0002825645446199,1.1501169405077489e-12,19.999999999999996,1.2755738102502364e-07,1.2145136708069093e-07,2.887097214824713e-05,0.0028463486396915,1.231983008926256e-06,9.225735199295875e-05,1.1297359017643035e-06,7.825578968285604e-05,9.602682756154077e-05,2.8358182293444857e-05,15,-0.0001902955036417,0.21654677047079907,0.0,0.047619047619047616
2019-02-24,36,2019-02-23 12:00:00,159,OK,6.211091466487575e-05,0.3621593291404612,0.0011477926614162,0.1379571137227666,19.999999999999456,4.0368512324431715e-07,3.015559970770581e-07,0.0001226975709715,0.0051555617717487,4.582745548966315e-06,0.0004367152255939,4.981878986269716e-07,0.0004010891779577,0.00019621699816391042,0.00012447597289558053,15,-0.0001902955036417,0.01863131415675513,0.0,0.047619047619047616
2019-02-24,42,2019-02-23 18:00:00,157,OK,0.0003831502920628,0.5289278131634819,0.0010840033347601,1.8583531044991291e-13,19.999999999999996,1.279946694959946e-05,2.9743650104115837e-06,0.0004909462237594,0.0290089482238174,8.144564364325483e-05,0.0012985815556218,6.300021816373189e-05,0.0012873626803914,0.0005570524120434288,0.0005264633045494166,15,-0.0001902955036417,0.7340614162969729,0.0,0.047619047619047616
2019-02-24,48,2019-02-24 00:00:00,156,OK,0.0009506208339676,0.7411858974358975,0.0023478718640849,3.087059621503214e-15,3.756876909288674,8.489029812793657e-05,3.4834199768323376e-05,0.0032868729283669,0.0526315355709483,3.127962040861831e-06,0.003234332624799,-1.7517256826808947e-05,0.0032247151066398,0.0036556268946265217,0.0036237125490644886,15,-0.0001902955036417,0.0,0.0,0.047619047619047616
2019-02-24,54,2019-02-24 06:00:00,277,OK,0.0015922387839915,0.8426594464500602,0.0026598462253237,7.451281280250724e-17,0.0851202852557429,6.972655940322606e-05,6.961312086110781e-05,0.0042305855285283,0.0528902148653898,0.0010526089632284,0.0099402733691652,0.001001527465395,0.0097941434512222,0.005018317319785356,0.005133167004147206,15,-0.0001902955036417,1.5338668517306948,1.0,0.047619047619047616
2019-02-24,60,2019-02-24 12:00:00,273,OK,0.0039795934619071,0.8731684981684982,0.0068248715675038,0.1070651726393281,-1.7759392909131315,4.059846408676955e-05,3.4638247736341454e-05,0.0056716453111209,0.0535976495264715,0.0006816793327075,0.0080717336173698,0.000578298905591,0.00783546306679,0.0067850731020928385,0.007130362784644858,15,-0.0001902955036417,1.107079889206692,1.0,0.047619047619047616
2019-02-24,66,2019-02-24 18:00:00,273,OK,0.0234685428191085,0.8403540903540904,0.016418800526442,0.2811755832548747,-3.954376180379681,1.072673722356043e-05,9.328766045792065e-06,0.0061242525167667,0.0535935221984005,3.2139854225779046e-05,0.0028591265076178,3.467271560590595e-05,0.0032131591728673,0.007635010287591407,0.008206553589792819,15,-0.0001902955036417,0.16186273574006613,1.0,0.047619047619047616
2019-02-24,72,2019-02-25 00:00:00,273,OK,0.0535935221984005,0.6923076923076924,0.018151085718048,0.3226662605349785,-11.228082301464465,1.3730853404003996e-05,1.14673571096769e-05,0.0042003420842789,0.048460081705169,9.340654886532248e-06,0.0037733827054704,1.7224559188336297e-05,0.003926799647224,0.0036065941568879266,0.005334872044984809,15,-0.0001902955036417,0.06579617271986225,1.0,0.047619047619047616
2019-02-24,78,2019-02-25 06:00:00,273,OK,0.0500067253232751,0.4847374847374847,0.0137238900011432,0.2397069910880361,4.5091126722475225,1.383325838359087e-05,5.232952240307604e-06,0.0025197219443869,0.0488730237341755,4.350267182360407e-05,0.0024351956263507,4.517619037867814e-05,0.0022030780407004,0.0017979341832611638,0.0025402822941070114,15,-0.0001902955036417,0.30758912901003577,1.0,0.047619047619047616
2019-02-24,84,2019-02-25 12:00:00,273,OK,0.0480251885057792,0.2858669108669109,0.0029575526093874,0.1053634348461501,-14.372144534250692,1.2245692483586544e-05,1.4425317384548586e-05,0.00062449251827,0.0488730237341755,0.0001251360363924,0.0009419270691032,0.000119304033996,0.0009419590562914,0.0009483844152757897,0.0013698093954124236,15,-0.0001902955036417,1.8998283396580988,1.0,0.047619047619047616
2019-02-24,90,2019-02-25 18:00:00,276,OK,0.0369976952958385,0.1121678743961352,7.766308488476635e-20,0.0828166413811389,-3.8435423793859216,1.3597104401641026e-05,3.569277902818375e-06,0.0003851340979865,0.0334515022143946,0.0001081755699779,0.0010182532081765,0.0001069947182568,0.0010333304380127,0.0006245396013262961,0.0007363725170768246,15,-0.0001902955036417,1.5531534878025872,1.0,0.047619047619047616
2019-02-24,96,2019-02-26 00:00:00,276,OK,0.0185439398419197,0.0280797101449275,7.75135463269276e-22,0.0452089165907258,-3.598883788686849,4.5191553744927165e-06,3.352560979795346e-06,0.0001930851736084,0.0155142106120676,1.7074689859296593e-05,0.0002711977696008,1.4664937460310266e-05,0.000252375849069,0.00033155522491577484,0.00027445739561806335,15,-0.0001902955036417,0.8716129642203312,0.0,0.047619047619047616
2019-02-24,102,2019-02-26 06:00:00,277,OK,0.0112894724803448,0.013387484957882,1.319409004614081e-13,0.0323510285178973,19.999999999999964,3.800537901324198e-06,6.588107110382948e-07,0.0001251562365373,0.0118493014366864,2.9590334481553887e-05,0.0002509770798329,2.7480310856505285e-05,0.0002413195899741,0.00021213510787345975,0.0001827214142967912,15,-0.0001902955036417,1.7081276447213416,0.0,0.047619047619047616
2019-02-24,108,2019-02-26 12:00:00,277,OK,0.0110282898822209,0.0279783393501805,5.0233630324268015e-11,0.0557810482764976,19.999999391856107,1.7257802329154268e-06,5.981453113443018e-07,0.0001099903859161,0.0118493014366864,3.0200355733785225e-05,0.0008118054082691,2.7343828127607293e-05,0.0008300942455266,0.000197002376478967,0.0001599887838137947,15,-0.0001902955036417,0.49410946302116737,0.0,0.047619047619047616
2019-02-24,114,2019-02-26 18:00:00,277,OK,0.0101141909256568,0.0345968712394705,0.0061148248477256,0.119582764817407,-5.4082333547732535,7.13120263464232e-08,5.2481358178780624e-08,8.334965839534659e-05,0.0091188004770847,4.686653443643502e-07,0.0001266845967622,3.064917370342342e-07,0.0001383454852619,0.00012185124197948259,0.00010485982850442822,15,-0.0001902955036417,0.03323112457779364,0.0,0.047619047619047616
2019-02-24,120,2019-02-27 00:00:00,277,OK,0.0049554599703507,0.0440734055354994,0.0030730607614497,0.0851672148262646,19.999996416928123,1.7409182283220925e-07,1.567786678793422e-07,4.277859109497309e-05,0.0041493537726112,5.00218538291233e-07,3.0336236450862086e-05,3.034935024053008e-07,2.5704431940501084e-05,6.854959009962052e-05,3.166215686922488e-05,15,-0.0001902955036417,0.1771057437338865,0.0,0.047619047619047616
2019-02-24,126,2019-02-27 06:00:00,286,OK,0.0028496812500331,0.0473484848484848,0.0067180839932754,0.1843137712489113,19.999999999999996,2.4851273509072185e-07,1.9389740900183325e-07,4.725741039740724e-05,0.0032610273117897,5.061327350735411e-06,6.303788375779713e-05,4.693438808524608e-06,6.700357163200023e-05,5.516313484770713e-05,1.612816003187032e-05,15,-0.0001902955036417,1.0507138711131936,0.0,0.047619047619047616
2019-02-24,132,2019-02-27 12:00:00,282,OK,0.0028006175500021,0.0301418439716312,7.775998768760349e-09,0.0586670107598415,19.99999999680861,1.8704835637519474e-07,1.427897599064283e-07,7.060070990321397e-06,0.0032581875049834,3.456010231629761e-06,3.8692086635779864e-05,3.3098052187603833e-06,3.848091701192042e-05,4.0214136687131237e-05,1.2518143644883964e-05,15,-0.0001902955036417,1.2901739910726746,0.0,0.047619047619047616
2019-02-24,138,2019-02-27 18:00:00,279,OK,0.0026261876089166,0.0204599761051373,8.871185863190602e-18,0.0913725316527916,-19.999999999999996,1.1648659222229949e-07,8.63161467735682e-08,8.253938611659774e-06,0.0024617629359283,3.0228410545938466e-07,1.5955231013334342e-05,2.9231274275821513e-07,1.650967212094816e-05,2.8308297684645943e-05,1.4606359183315075e-05,15,-0.0001902955036417,0.2655831750777018,0.0,0.047619047619047616
2019-02-24,144,2019-02-28 00:00:00,257,OK,0.001034713721382,0.0105382619974059,2.1931209053946235e-08,0.0235660057499452,-19.969287176766503,1.4763691607202147e-08,1.3699190130299292e-08,4.821443926127752e-06,0.0009731532036541,1.9688814904581698e-08,2.247253482651664e-05,-3.818032202129359e-08,2.2225046391070813e-05,2.3954390613047022e-05,4.834272556487256e-06,15,-0.0001902955036417,0.0,0.0,0.047619047619047616
2019-11-27,24,2019-11-26 00:00:00,133,OK,9.546279029660298e-05,0.0184837092731829,0.002490629523388,0.9999999999999976,-19.990466519849832,7.103575227006134e-08,7.10158147511677e-08,7.652451442313166e-06,0.0009286385216773,1.4181676968627905e-07,1.4131977332901607e-05,6.829241901111328e-08,1.8513361685611905e-05,3.6778949851809605e-05,7.956858263249986e-06,17,0.0001131012805912,0.06270990341485101,0.0,0.047619047619047616
2019-11-27,30,2019-11-26 06:00:00,133,OK,0.0001383667812634,0.1118421052631579,0.0009388831924134,0.998223698986828,-19.93202423235089,7.582514294760035e-08,7.580012614767274e-08,8.553253150354131e-06,0.0009286385216773,1.3356663483264821e-08,4.730906300949048e-06,-2.683294393854353e-08,1.4560032775839949e-05,8.695493140860474e-05,1.2189622289036003e-05,17,0.0001131012805912,0.0,0.0,0.047619047619047616
2019-11-27,36,2019-11-26 12:00:00,143,OK,3.5933445079611285e-05,0.305944055944056,0.0005588828130165,1.6736433698128586e-11,16.526343003437127,8.371276621715151e-07,8.263955516216299e-07,0.0001631411182234,0.0064122730884218,1.8476338413483073e-06,0.0002678352129337,-3.81370710201287e-07,0.0002182958381236,0.0004128417047389831,0.00019087628063185045,17,0.0001131012805912,0.0,0.0,0.047619047619047616
2019-11-27,42,2019-11-26 18:00:00,143,OK,7.372847508704336e-05,0.5154428904428904,0.0007658497891121,2.5567705044427827e-14,17.134391284978495,1.9918382372246757e-06,1.0544461184106814e-06,0.0002625498075479,0.0119951280719507,4.939500849093885e-07,0.0001845632589512,-9.451327571435396e-07,0.0001811827735769,0.0005840444577242665,0.00028862910923623675,17,0.0001131012805912,0.0,0.0,0.047619047619047616
2019-11-27,48,2019-11-27 00:00:00,144,OK,0.0001068401975328,0.6956018518518517,0.0009209384569566,9.453193349069989e-16,0.4663273970393491,6.39580011453716e-06,6.37745886684392e-06,0.0005060301424871,0.0189818716551324,5.186192372702368e-05,0.0008089430951617,4.49390555805723e-05,0.00080213160627,0.0006433136596263942,0.0005569609066453327,17,0.0001131012805912,0.9524172079719503,0.0,0.047619047619047616
2019-11-27,54,2019-11-27 06:00:00,145,OK,0.0004341201948655,0.7540229885057471,0.0023642952655805,0.1642615263060192,19.999999999999996,1.1025598326786776e-05,1.0438631562734695e-05,0.0005921978455846,0.0192319498189752,1.3194537593276362e-05,0.000751730383656,3.2019985382910765e-05,0.0010860957618232,0.0007709699237325346,0.0006508912142432861,17,0.0001131012805912,0.5011894628846671,0.0,0.047619047619047616
2019-11-27,60,2019-11-27 12:00:00,145,OK,0.0039923223612359,0.6410919540229885,0.0046515885155234,0.3058474404611351,-1.3865710111576512,8.875583646495487e-06,8.871544710615498e-06,0.0005442682957179,0.0192319498189752,1.186649674685799e-07,0.0009768281288195,5.626566732137026e-07,0.000972427389787,0.000716312660780884,0.0005731913775178497,17,0.0001131012805912,0.00983637806286811,0.0,0.047619047619047616
2019-11-27,66,2019-11-27 18:00:00,145,OK,0.0115768903241175,0.481896551724138,0.0169565810606677,0.9757137143040152,-19.999999999999996,9.372156565875855e-06,8.54978559578864e-06,0.0005173241808545,0.0192319498189752,5.588660187734771e-06,0.0019076362001495,2.498314717799993e-05,0.0018294443846837,0.0005515237566515578,0.0004831244519601128,17,0.0001131012805912,0.23215436641952317,0.0,0.047619047619047616
2019-11-27,72,2019-11-28 00:00:00,146,OK,0.0106986342591437,0.3065068493150685,5.4281519489292795e-18,0.04831427609305,4.93530501404707,2.4217153797192326e-06,2.3425676036710264e-06,0.0002308098167303,0.0104918516436648,3.716079684430033e-05,0.0005946303076978,3.521714935109289e-05,0.0006494363093609,0.00036781593089935664,0.00031827768266771056,17,0.0001131012805912,0.9218633611011708,0.0,0.047619047619047616
2019-11-27,78,2019-11-28 06:00:00,147,OK,0.006305476014037,0.1502267573696145,0.0061402047582785,0.2527454709465274,19.999999999999996,1.6900309900517765e-06,1.083332139943265e-06,0.0001558591102209,0.0090500595914249,3.384346409334453e-05,0.0007464561422029,2.8291567901336855e-05,0.0007126655561001,0.00018892289725773166,0.00011810184700090966,17,0.0001131012805912,0.6748700708290889,0.0,0.047619047619047616
2019-11-27,84,2019-11-28 12:00:00,145,OK,0.0087181722317134,0.0793103448275862,3.4786238648105375e-09,0.1233591340818297,10.4715181528557,1.302176674483699e-07,5.746778464953816e-08,4.465669414622433e-05,0.0078432164061138,1.928724921730291e-06,0.0001152145879239,1.252784504639959e-06,0.000104640308374,0.0001933827324373011,0.00014519641375093726,17,0.0001131012805912,0.2035289928882803,0.0,0.047619047619047616
2019-11-27,90,2019-11-28 18:00:00,147,OK,0.0048414280581139,0.0280612244897959,3.507191930378763e-10,0.1233939448404063,-19.999994107142953,1.1932057650239426e-07,8.868245167947054e-08,1.5370192987686907e-05,0.0041478711033063,1.5307188791440034e-06,2.6758713385674075e-05,1.0242228126371348e-06,2.6463222840213784e-05,0.00016248240375302405,1.867681898752254e-05,17,0.0001131012805912,0.657961727487408,0.0,0.047619047619047616
2019-11-27,96,2019-11-29 00:00:00,147,OK,0.0019737176055022,0.0053854875283446,4.6148997709209716e-15,0.0832521314399774,-19.999998514917586,6.652153159695667e-08,5.2674221221884575e-08,9.362526331342902e-06,0.0016702883321017,1.2569735984149178e-06,2.8829990871568425e-05,1.6532144573488896e-06,5.167446670885169e-05,0.000188903550010039,1.1318193217022621e-05,17,0.0001131012805912,0.543878777371434,0.0,0.047619047619047616
2019-11-27,102,2019-11-29 06:00:00,144,OK,0.0007665504415273,0.0199652777777777,5.2395015356384396e-08,0.0355341776845919,19.9999999873169,3.515611004432323e-08,3.3264006062981275e-08,3.706240248095516e-06,0.0010254407938085,1.9788908511484125e-07,1.8833595377885872e-05,9.89978731215203e-08,1.7917588477536654e-05,0.00010884021745718934,3.1278069031973478e-06,17,0.0001131012805912,0.09392803307073287,0.0,0.047619047619047616
2019-11-27,108,2019-11-29 12:00:00,144,OK,0.0007267163349459,0.0749421296296296,0.0002424397452974,0.0666300621786708,19.999999999992955,3.421649438686576e-08,3.326773715319867e-08,4.177608505111494e-06,0.0010254407938085,4.615181815324196e-07,9.360483761559525e-06,2.7306143967737316e-07,7.544184836281849e-06,8.345676822301643e-05,4.8538255829041415e-06,17,0.0001131012805912,0.615314255317633,0.0,0.047619047619047616
2019-11-27,114,2019-11-29 18:00:00,143,OK,0.0005334890351325,0.1471445221445221,0.0006269263213827,0.2226692072033318,-19.999999997918096,3.102655751572966e-08,3.04620220775738e-08,7.492284294176253e-06,0.0012470828808565,8.295743739181023e-08,1.8946142284772087e-05,3.477603597336298e-08,1.6329133357558533e-05,8.742883429908048e-05,1.1974064341660933e-05,17,0.0001131012805912,0.0362047757588749,0.0,0.047619047619047616
2019-11-27,120,2019-11-30 00:00:00,134,OK,0.0003502346769431,0.2238805970149253,0.0009383368984088,0.4761400530335361,19.999996359877215,4.871666489039776e-08,4.8649782450160006e-08,7.66523022607336e-06,0.0013291201307736,6.375362320664314e-09,1.8025437507532045e-05,5.6241223393980185e-08,1.7530071931241982e-05,0.00011998430650044095,1.4359308458188702e-05,17,0.0001131012805912,0.054540608928917544,0.0,0.047619047619047616
2019-11-27,126,2019-11-30 06:00:00,133,OK,0.0001432578548618,0.2910401002506265,0.0009195204953388,0.515029473672553,5.788650027229667,5.6064659463580834e-08,5.6047904426001426e-08,9.30342387594386e-06,0.0013391135152155,2.1487060959291066e-08,1.7016204229763873e-05,-7.267269925245646e-08,1.3334255722405856e-05,0.00015080668081054937,1.8907176949651096e-05,17,0.0001131012805912,0.0,0.0,0.047619047619047616
2019-11-27,132,2019-11-30 12:00:00,149,OK,0.0004409426742787,0.308165548098434,0.0022234292809246,0.9999999999999748,-19.999999999999996,2.926574314572073e-07,2.9211002024349604e-07,4.490675663154124e-05,0.0026027238784519,2.581808209771698e-07,6.746792928394668e-05,-1.6704603283149745e-07,4.444621272149443e-05,0.0001979114862209436,7.92917291820005e-05,17,0.0001131012805912,0.0,0.0,0.047619047619047616
2019-11-27,138,2019-11-30 18:00:00,149,OK,0.0004116406949062,0.3411633109619686,0.0001142007022088,8.438607981026324e-11,-2.8321291793282444,2.5544207847681114e-07,2.553703825084582e-07,5.884310291302951e-05,0.0026027238784519,2.0556290525452057e-06,0.0002871544169479,2.426179054411332e-07,0.000215341225003,0.00019448907556728962,0.00010073760581167293,17,0.0001131012805912,0.019153343222793516,0.0,0.047619047619047616
2019-11-27,144,2019-12-01 00:00:00,150,OK,0.0001829168053789,0.3686111111111111,0.0022339745441736,0.9999999999993796,-19.999999999999996,3.352320081519114e-07,3.333937792993926e-07,5.4207860621359135e-05,0.002585802081087,8.218286780574821e-07,0.0001271535741039,-3.557268983338055e-08,0.0001428385885154,0.00028231248294710245,0.00012613364484367009,17,0.0001131012805912,0.0,0.0,0.047619047619047616
2020-02-06,24,2020-02-05 00:00:00,58,OK,0.0004278471782541,0.189655172413793,0.000493905213781,0.0651091653945066,-18.274470586594045,3.065709655741039e-07,3.063308754588585e-07,3.361776896759328e-05,0.0032906864690797,8.500455198563379e-09,8.502210703755804e-05,-1.0553434590629285e-06,8.0192136709604e-05,6.755812064326181e-05,3.5213094246695676e-05,15,0.0002803128947232,0.0,0.0,0.047619047619047616
2020-02-06,30,2020-02-05 06:00:00,58,OK,9.714411132023014e-05,0.2952586206896551,0.0010152383519343,0.1145522567947261,-6.993643213840672,8.731180480341337e-07,8.718844466159732e-07,6.948958361818461e-05,0.0045831220267221,4.4399437881820666e-08,0.0001903952911556,-2.6742394093368246e-06,0.0001721744390706,0.00012095109913831305,7.332811240413208e-05,15,0.0002803128947232,0.0,0.0,0.047619047619047616
2020-02-06,36,2020-02-05 12:00:00,61,OK,0.0031386717439505,0.4009562841530054,0.0024741412730929,0.4880435727882267,-19.999999999996195,8.943603354293061e-07,8.754774460626251e-07,8.397392655929644e-05,0.0043579341574868,1.287777318172539e-06,0.0002383371552238,-3.5451580871473796e-06,0.000276600319441,0.0001435448209727448,0.0003626124435433125,15,0.0002803128947232,0.0,1.0,0.047619047619047616
2020-02-06,42,2020-02-05 18:00:00,64,OK,0.0006799335467482,0.5553385416666666,0.0010903953482723,0.060967604668865,-5.196685100455768,2.7528901881415285e-06,2.7442052252212515e-06,0.0004259350367719,0.010887465019102,1.8448195151289455e-07,0.0008131008058812,-4.426694986628668e-06,0.0005531547271219,0.0005005057380096894,0.00044003734312037294,15,0.0002803128947232,0.0,0.0,0.047619047619047616
2020-02-06,48,2020-02-06 00:00:00,64,OK,0.0015507322107028,0.552734375,0.001351413856729,0.0820401362008764,-7.779774882973443,3.2606014232189054e-06,3.242826756740787e-06,0.0005572142910396,0.010887465019102,3.5118450681421533e-07,0.0007396967163224,-1.2975752352694723e-05,0.0010239123026357,0.0006477609601181906,0.0005870083170091637,15,0.0002803128947232,0.0,0.0,0.047619047619047616
2020-02-06,54,2020-02-06 06:00:00,64,OK,0.0020596700557653,0.4947916666666667,0.002153723772144,0.1439375393656397,19.99999999999642,4.161616321560624e-06,3.942431960673925e-06,0.0005644300724128,0.010887465019102,2.0058924414429573e-06,0.00055332809257,1.8157788217071483e-05,0.0014076000084965,0.0006602651563768354,0.0006510990325306308,15,0.0002803128947232,0.1934973157232327,0.0,0.047619047619047616
2020-02-06,60,2020-02-06 12:00:00,75,OK,0.0049985964340559,0.5499999999999999,0.0022173520952197,0.1453833410978472,19.999999999999996,3.5622029788195658e-06,2.444262395287015e-06,0.0003155838617619,0.0118600575103285,5.181535568408469e-05,0.0009186610513748,2.507556820684791e-05,0.0007123509946068,0.0006056922110475015,0.0006411455481519048,15,0.0002803128947232,0.5280171235113317,1.0,0.047619047619047616
2020-02-06,66,2020-02-06 18:00:00,76,OK,0.0094841964568821,0.5307017543859649,0.0036427453666433,0.1775911638492091,19.999999965468064,6.466495266886834e-06,3.4853345291110885e-06,0.0006083444151145,0.0167711321052606,9.93482939520095e-05,0.0028915713879048,3.658475698840704e-05,0.0026210010445244,0.0008336100986871649,0.0008575287192845614,15,0.0002803128947232,0.20937471809580455,1.0,0.047619047619047616
2020-02-06,72,2020-02-07 00:00:00,78,OK,0.0096784383020679,0.5459401709401709,0.0008769670431454,6.94790628729087e-16,19.999999999999996,2.460787892489408e-05,3.689692690598887e-06,0.0039738896535215,0.027088255787429,0.0005393469205382,0.0159240855129236,0.0002025969547105,0.0232789370969118,0.004100106470282877,0.003969890373036842,15,0.0002803128947232,0.13054523529172,0.0,0.047619047619047616
2020-02-06,78,2020-02-07 06:00:00,78,OK,0.0055023721174717,0.47008547008547,0.0018428152358107,0.0090658976258371,16.47048950372456,6.47068887707668e-06,4.506514203378502e-06,0.0066502857422866,0.027088255787429,7.356215500237848e-05,0.0089969988085265,1.02657699327404e-05,0.0101724725822768,0.007547923970284587,0.006824429558876202,15,0.0002803128947232,0.015137573264084513,0.0,0.047619047619047616
2020-02-06,84,2020-02-07 12:00:00,78,OK,0.0099677914356047,0.3157051282051282,0.0027326950436762,0.0247171360775889,1.053797975497024,3.276498559812959e-06,3.246575269873218e-06,0.0095229684741922,0.027088255787429,1.0851101564748376e-06,0.0007822931160584,6.184318717619608e-05,0.0035674365957693,0.009579804242944655,0.009628105623436136,15,0.0002803128947232,0.26003203777834727,1.0,0.047619047619047616
2020-02-06,90,2020-02-07 18:00:00,78,OK,0.0162486319777465,0.1554487179487179,0.0040273782579155,0.025176390789292,-1.2267433447612013,3.0632782609553404e-06,2.5666133386316634e-06,0.0049596572274954,0.027088255787429,3.806937989632923e-05,0.0015489594578475,5.166605210689734e-05,0.0025156269451694,0.010506919928302917,0.0032029806914499605,15,0.0002803128947232,0.30807063149471586,0.0,0.047619047619047616
2020-02-06,96,2020-02-08 00:00:00,78,OK,0.0267964357026085,0.0432692307692307,1.7006663987500798e-16,0.0310246070897867,1.3997931790926568,6.56680642224961e-06,6.361207299458076e-06,0.0004711094307718,0.0230978154545567,1.0067648971244232e-05,0.0002812532293712,9.970804354825244e-05,0.0029682516251416,0.0030572127309871724,0.0018441309942504763,15,0.0002803128947232,0.5038725964320623,0.0,0.047619047619047616
