event,fold,type,type_group,population,n_windows,n_counties,model,seed,path_mse,mse_1h,mse_6h,mse_24h,mean_signed_error,oob_fraction
2024-05-26,1,convective,convective_flood,all,4864,256,ASYM,9202,0.003613621468798321,0.0003300827017682493,0.0024196024555371595,0.0055126992610702195,-0.006655767816018766,0.0
2024-05-26,1,convective,convective_flood,all,4864,256,ASYM,9203,0.0035701281625998634,0.00038551464501451293,0.0023827094948073004,0.005450398290450781,-0.009517321823135916,0.0
2024-05-26,1,convective,convective_flood,all,4864,256,ASYM,9204,0.0031326267541115756,0.00030535373328502636,0.0020341880220378613,0.004987755259386651,-0.0063129109718413675,0.0
2024-05-26,1,convective,convective_flood,all,4864,256,ASYM,9205,0.00357998471502515,0.0003270129769433321,0.002371232115468019,0.005453485005131633,-0.009257330514363216,0.0
2024-05-26,1,convective,convective_flood,all,4864,256,PERSISTENCE,0,0.0038270958367428954,0.0003212087773388251,0.0022077142878948208,0.006750332242061159,-2.421830445336801e-06,0.0
2024-05-26,1,convective,convective_flood,affected,3933,207,NET,9201,0.004177683064198896,0.0006728531558348801,0.0030133452186845784,0.006289253902315505,-0.009156513150922668,0.3063924908890584
2024-05-26,1,convective,convective_flood,affected,3933,207,NET,9202,0.004160496216496532,0.0007272669557445676,0.0031562149631660435,0.006105984453415232,-0.008094719885515496,0.1560301720484787
2024-05-26,1,convective,convective_flood,affected,3933,207,NET,9203,0.004214901418363675,0.0007001036785936785,0.0030475484940719728,0.006035606866400038,-0.006673730382601699,0.23182049326214085
2024-05-26,1,convective,convective_flood,affected,3933,207,NET,9204,0.004275810235931856,0.0006798141791457149,0.003283150518737127,0.006238134533448338,-0.011597188378264189,0.27267141283159585
2024-05-26,1,convective,convective_flood,affected,3933,207,NET,9205,0.0041208886859259745,0.0006241713444055097,0.0031110332279498786,0.006091679773261305,-0.013352346931694948,0.3931265361471311
2024-05-26,1,convective,convective_flood,affected,3933,207,ASYM,9201,0.0041699396699327014,0.0004018677179536463,0.002728009635763061,0.006518684636565869,-0.007482104545380097,0.0
2024-05-26,1,convective,convective_flood,affected,3933,207,ASYM,9202,0.004461464946252095,0.0004079752444225886,0.002990691084611443,0.006796883887911164,-0.008720612893090375,0.0
2024-05-26,1,convective,convective_flood,affected,3933,207,ASYM,9203,0.004412814284811133,0.0004765846852934992,0.002946186814142693,0.006732700526434984,-0.012010943554780345,0.0
2024-05-26,1,convective,convective_flood,affected,3933,207,ASYM,9204,0.0038634298168715884,0.00037744300265363023,0.002513972495374597,0.006139190806092855,-0.008323413609697204,0.0
2024-05-26,1,convective,convective_flood,affected,3933,207,ASYM,9205,0.0044232401089155235,0.0004042468998604557,0.0029320617630356855,0.006725373325306862,-0.011684067169680174,0.0
2024-05-26,1,convective,convective_flood,affected,3933,207,PERSISTENCE,0,0.004732693761730868,0.0003970807882012297,0.0027300474148438457,0.00834789822301635,4.455788871529723e-06,0.0
2024-05-26,1,convective,convective_flood,unaffected,931,49,NET,9201,0.00014204558567994775,0.000187509821278488,9.634737070991172e-05,0.0001760523613262533,0.0038116924500650948,0.44835302542069455
2024-05-26,1,convective,convective_flood,unaffected,931,49,NET,9202,0.00014919605360806025,0.00014800143498617561,7.676085919444934e-05,0.0003263383443754949,0.00491932461723728,0.29332259219477264
2024-05-26,1,convective,convective_flood,unaffected,931,49,NET,9203,0.0005107657101187769,0.00014617985866372568,0.00014335021777370045,0.0011779884163056473,0.005682197070425832,0.412907268170426
2024-05-26,1,convective,convective_flood,unaffected,931,49,NET,9204,0.00011154705713508113,0.00010629436751101154,7.135634389545097e-05,0.00019803423588062114,0.002686005204272279,0.43465807375581805
2024-05-26,1,convective,convective_flood,unaffected,931,49,NET,9205,0.00012769283433632027,0.00012531344003751055,9.440549241810628e-05,0.00016769549246106733,0.001156767800380552,0.5537504475474401
2024-05-26,1,convective,convective_flood,unaffected,931,49,ASYM,9201,3.5488706028297623e-05,8.408420973395483e-07,7.076904296236085e-06,9.279046813918653e-05,0.0021099472676042426,0.0
2024-05-26,1,convective,convective_flood,unaffected,931,49,ASYM,9202,3.191534975890934e-05,1.0264501468566241e-06,7.044369447839696e-06,8.767440890541466e-05,0.002067149142222525,0.0
2024-05-26,1,convective,convective_flood,unaffected,931,49,ASYM,9203,1.0209238156338146e-05,7.901891420604812e-07,2.3053090434988813e-06,3.3325579252211704e-05,0.001016957737076257,0.0
2024-05-26,1,convective,convective_flood,unaffected,931,49,ASYM,9204,4.5356672656013e-05,8.133504421483949e-07,7.3434101867552884e-06,0.0001235275416686071,0.002180436906447574,0.0
2024-05-26,1,convective,convective_flood,unaffected,931,49,ASYM,9205,1.76609081821442e-05,7.390576811977475e-07,2.0129920699166535e-06,8.040577500362182e-05,0.0009943937234043413,0.0
2024-05-26,1,convective,convective_flood,unaffected,931,49,PERSISTENCE,0,1.4066434263602444e-06,6.882416547890131e-07,1.1233230285316671e-06,1.4310572096310246e-06,-3.1476263069650544e-05,0.0
2024-06-26,2,convective,convective_flood,all,2940,140,NET,9201,0.00034467353966568696,8.882383011663668e-05,0.00032329681840980996,0.0005372518836708941,0.001936010263406487,0.36505102040816323
2024-06-26,2,convective,convective_flood,all,2940,140,NET,9202,0.00039401142026174,9.137588779572547e-05,0.00032777761896120625,0.0006567663910721626,0.0030744730586196992,0.3350198412698413
2024-06-26,2,convective,convective_flood,all,2940,140,NET,9203,0.00036024134872845526,9.065941664321486e-05,0.0003155787273317593,0.0006302251854602252,-0.001890873580263987,0.5234552154195011
2024-06-26,2,convective,convective_flood,all,2940,140,NET,9204,0.00030857706604878795,8.845433497442356e-05,0.0003048273110453926,0.0005032774564233654,0.0020371032701983023,0.31038832199546484
2024-06-26,2,convective,convective_flood,all,2940,140,NET,9205,0.000465680428892255,9.143429218134163e-05,0.00035335382883593114,0.0008149739618302666,0.00329085536384348,0.38391439909297054
2024-06-26,2,convective,convective_flood,all,2940,140,ASYM,9201,0.00028391757386249,5.9165498694779814e-05,0.00029577949797508703,0.0004524905459245442,-0.0007032618119559858,0.0
2024-06-26,2,convective,convective_flood,all,2940,140,ASYM,9202,0.0005486560835240168,8.374184406303067e-05,0.0004874464561232371,0.0006795653529662903,0.0020843419441442627,0.0
2024-06-26,2,convective,convective_flood,all,2940,140,ASYM,9203,0.00031061569713262466,5.753229466995443e-05,0.0003365127223861436,0.0004618677666383206,-0.0004807755970614423,0.0
2024-06-26,2,convective,convective_flood,all,2940,140,ASYM,9204,0.0003105781935305434,7.212812298237076e-05,0.00030607667359526297,0.0004902145385063784,0.000455073526753162,0.0
2024-06-26,2,convective,convective_flood,all,2940,140,ASYM,9205,0.0002921874178342765,8.292949912182737e-05,0.00029853128585169636,0.0004623802926920041,-0.00018740593356915219,0.0
2024-06-26,2,convective,convective_flood,all,2940,140,PERSISTENCE,0,0.0004121656606588465,9.973988760972181e-05,0.00034790092799021944,0.0006779420583654859,0.00040232769863666746,0.0
2024-06-26,2,convective,convective_flood,affected,2079,99,NET,9201,0.000433142740075767,0.00012416440215255544,0.00042958612489291353,0.0006824955835016539,0.001426237890207106,0.3563812730479397
2024-06-26,2,convective,convective_flood,affected,2079,99,NET,9202,0.00048348524034273846,0.00012755166879412422,0.0004298019704465045,0.0008056240233975209,0.0021843084288294553,0.3409291325957992
2024-06-26,2,convective,convective_flood,affected,2079,99,NET,9203,0.0004581748328471734,0.00012710372091575772,0.0004281449438046812,0.0007851656564215914,-0.0028032423612554575,0.5326278659611993
2024-06-26,2,convective,convective_flood,affected,2079,99,NET,9204,0.00040478913024955123,0.000124237117388142,0.000415648403838183,0.000655192102483573,0.0014814156529519697,0.30315055315055317
2024-06-26,2,convective,convective_flood,affected,2079,99,NET,9205,0.0005526520860848836,0.00012702552760977478,0.0004548847595207798,0.0009656427962853201,0.0023159387928027406,0.38345759179092515
2024-06-26,2,convective,convective_flood,affected,2079,99,ASYM,9201,0.0003822349585340438,8.332567386087118e-05,0.00041009326843648,0.0006124030538843466,-0.0013903938464064013,0.0
2024-06-26,2,convective,convective_flood,affected,2079,99,ASYM,9202,0.0006427775212143549,0.00011707719625743415,0.0006003122676785725,0.0008207043137562347,0.001635019594129467,0.0
2024-06-26,2,convective,convective_flood,affected,2079,99,ASYM,9203,0.00043148997386955386,8.098364405711245e-05,0.00046661341576378885,0.0006495794931473902,-0.0010101679659371093,0.0
2024-06-26,2,convective,convective_flood,affected,2079,99,ASYM,9204,0.00042217446483507867,0.00010169336352082652,0.00042535815396519154,0.0006674372987374138,-3.4609419946159444e-05,0.0
2024-06-26,2,convective,convective_flood,affected,2079,99,ASYM,9205,0.00041061168719800175,0.00011698841663552333,0.00042027105260905936,0.0006490615855210159,-0.0005679622692685537,0.0
2024-06-26,2,convective,convective_flood,affected,2079,99,PERSISTENCE,0,0.0005822803838738086,0.00014080693021605134,0.0004912668153445811,0.0009579708126829013,0.0005516182870329482,0.0
2024-06-26,2,convective,convective_flood,unaffected,861,41,NET,9201,0.0001310527874559814,3.4892781274670253e-06,6.664702958475512e-05,0.00018654148651857215,0.0031669240425952353,0.38598528842431284
2024-06-26,2,convective,convective_flood,unaffected,861,41,NET,9202,0.00017796487909054864,4.024611726421146e-06,8.142613610646178e-05,0.00029732966911580924,0.0052238949695766305,0.3207510646535037
2024-06-26,2,convective,convective_flood,unaffected,861,41,NET,9203,0.00012376781390520885,2.659755107074764e-06,4.377249731177708e-05,0.0002561006336266828,0.0003121632323739523,0.5013066202090593
2024-06-26,2,convective,convective_flood,unaffected,861,41,NET,9204,7.62601305396279e-05,2.0520067071521156e-06,3.723491625304483e-05,0.00013645916471701026,0.0033788855655004215,0.327864885791715
2024-06-26,2,convective,convective_flood,unaffected,861,41,NET,9205,0.0002556756956710301,5.494479805368844e-06,0.00010819377669446737,0.0004511638493656253,0.005644922206112583,0.38501742160278746
2024-06-26,2,convective,convective_flood,unaffected,861,41,ASYM,9201,4.651705965556743e-05,8.275147571446465e-07,1.9753564421967513e-05,6.636034377770408e-05,0.0009559106614730654,0.0
2024-06-26,2,convective,convective_flood,unaffected,861,41,ASYM,9202,0.0003213872461741756,3.2491643741051976e-06,0.00021491681358718308,0.000338766398863742,0.0031692910332043783,0.0
2024-06-26,2,convective,convective_flood,unaffected,861,41,ASYM,9203,1.8748541109308308e-05,9.058656619387599e-07,2.236714569378088e-05,8.612622140811165e-06,0.0007975132936383385,0.0
2024-06-26,2,convective,convective_flood,unaffected,861,41,ASYM,9204,4.1114026234226596e-05,7.388836334165903e-07,1.805553806787424e-05,6.228641014363433e-05,0.00163747869073445,0.0
2024-06-26,2,convective,convective_flood,unaffected,861,41,ASYM,9205,6.236133273086246e-06,6.896739058297204e-07,4.574288071722362e-06,1.1613268543902383e-05,0.0007314983892172074,0.0
2024-06-26,2,convective,convective_flood,unaffected,861,41,PERSISTENCE,0,1.4008411885719492e-06,5.780042432188353e-07,1.7247609638340163e-06,1.7750662331908594e-06,4.184554616759894e-05,0.0
2024-09-27,0,wind,wind_tropical,all,5658,270,NET,9201,0.007213653023793255,0.00042384471133285074,0.004023329994961712,0.013737594956961684,-0.01237862297724582,0.26296296296296295
2024-09-27,0,wind,wind_tropical,all,5658,270,NET,9202,0.006686638828294548,0.0004217473982762719,0.00399260817130549,0.011962030447629706,-0.0004969747703457833,0.07461542230060747
2024-09-27,0,wind,wind_tropical,all,5658,270,NET,9203,0.007462613136591393,0.0004330045592754828,0.004175593327769869,0.013867972427364256,-0.0098523260607918,0.14381491279639427
2024-09-27,0,wind,wind_tropical,all,5658,270,NET,9204,0.0067109799205266685,0.00042666447467103587,0.003950775007838724,0.012506147489835393,-0.0003201757098765994,0.09054477758181463
2024-09-27,0,wind,wind_tropical,all,5658,270,NET,9205,0.0076115336840084395,0.0004234940036784841,0.004178708426984972,0.014410504186160427,-0.015987123700141503,0.28252988438173626
2024-09-27,0,wind,wind_tropical,all,5658,270,ASYM,9201,0.015732345130898794,0.0007095511225179549,0.008162580888953263,0.026531914765668997,-0.009528048898111062,0.0
2024-09-27,0,wind,wind_tropical,all,5658,270,ASYM,9202,0.009476881698032286,0.0005859533729595544,0.004774188672401217,0.017864162984741062,-0.004583890701885003,0.0
2024-09-27,0,wind,wind_tropical,all,5658,270,ASYM,9203,0.010465203111514923,0.0005694768064398225,0.00541701960664998,0.019441295059325403,-0.015249341479217585,0.0
2024-09-27,0,wind,wind_tropical,all,5658,270,ASYM,9204,0.011415489426858048,0.0005204585926143174,0.004991882132148878,0.022599282037904716,-0.003961324151201933,0.0
2024-09-27,0,wind,wind_tropical,all,5658,270,ASYM,9205,0.013851266768168195,0.0007048191594820117,0.007372695493651458,0.02358570491550955,0.0027823330541030086,0.0
2024-09-27,0,wind,wind_tropical,all,5658,270,PERSISTENCE,0,0.00988764328596744,0.0004419592393272902,0.005022249613671643,0.018664453346743808,-0.003842793858283972,0.0
2024-09-27,0,wind,wind_tropical,affected,5103,243,NET,9201,0.007908421588415083,0.0004687204720063312,0.004422247299999179,0.015092605406908769,-0.015086186820600646,0.24994284407864656
2024-09-27,0,wind,wind_tropical,affected,5103,243,NET,9202,0.007284391531949825,0.00046689008481006167,0.004390552113653748,0.012999482165421936,-0.0026865282789166603,0.06740316153896402
2024-09-27,0,wind,wind_tropical,affected,5103,243,NET,9203,0.008143271803888618,0.00047878354547791705,0.004582906578367069,0.015156709999024472,-0.012856837179236214,0.13883173296753543
2024-09-27,0,wind,wind_tropical,affected,5103,243,NET,9204,0.007249707794390268,0.00047150400320769944,0.004320927822864899,0.013492956666063666,-0.002917969689079272,0.08768534848781763
2024-09-27,0,wind,wind_tropical,affected,5103,243,NET,9205,0.008365319699714702,0.00046923830652238475,0.0046102370912357755,0.015843862114897946,-0.018975518987415688,0.27323796459598926
2024-09-27,0,wind,wind_tropical,affected,5103,243,ASYM,9201,0.017342887914397927,0.0007868440350569112,0.009013655801064146,0.029258918243176515,-0.011493151359439143,0.0
2024-09-27,0,wind,wind_tropical,affected,5103,243,ASYM,9202,0.010458762512880127,0.0006503286574759485,0.005272147867044833,0.019727302816387182,-0.005840357614035796,0.0
2024-09-27,0,wind,wind_tropical,affected,5103,243,ASYM,9203,0.011608625664783018,0.0006323032911335436,0.006005121496683468,0.02156832526096058,-0.017341975253922105,0.0
2024-09-27,0,wind,wind_tropical,affected,5103,243,ASYM,9204,0.012558799895099566,0.0005772547920169586,0.005498238464298373,0.024886020644032815,-0.005363645616570078,0.0
2024-09-27,0,wind,wind_tropical,affected,5103,243,ASYM,9205,0.015145808082879878,0.0007781414959866335,0.008062975457733993,0.025862647857240198,0.0017916916184863244,0.0
2024-09-27,0,wind,wind_tropical,affected,5103,243,PERSISTENCE,0,0.01098611241518889,0.0004910242176973276,0.005580138884446947,0.02073806834363147,-0.004270302894096639,0.0
2024-09-27,0,wind,wind_tropical,unaffected,555,27,NET,9201,0.0009607359421968096,1.9962865271527293e-05,0.00043307424962450854,0.0015425009074379141,0.011989451612947618,0.3801440329218107
2024-09-27,0,wind,wind_tropical,unaffected,555,27,NET,9202,0.00130686449539707,1.546321947216473e-05,0.0004111126901711555,0.0026249649874996394,0.019209006806792123,0.1395257691553988
2024-09-27,0,wind,wind_tropical,unaffected,555,27,NET,9203,0.0013366851309163717,2.0993683453573626e-05,0.0005097740723950732,0.0022693342824222926,0.01718827400520793,0.18866353125612387
2024-09-27,0,wind,wind_tropical,unaffected,555,27,NET,9204,0.0018624290557542628,2.310871784106403e-05,0.0006193996726031403,0.003624864903780941,0.023059970102947462,0.1162796394277876
2024-09-27,0,wind,wind_tropical,unaffected,555,27,NET,9205,0.0008274595426520773,1.179527808337853e-05,0.0002949504487277457,0.0015102828275227835,0.010908433885326151,0.36615716245345875
2024-09-27,0,wind,wind_tropical,unaffected,555,27,ASYM,9201,0.001237460079406555,1.3914909667347417e-05,0.0005029066799553159,0.001988883468101298,0.0081578732538417,0.0
2024-09-27,0,wind,wind_tropical,unaffected,555,27,ASYM,9202,0.0006399543644016945,6.575812312006337e-06,0.0002925559206086713,0.001095904499925966,0.006724311507472137,0.0
2024-09-27,0,wind,wind_tropical,unaffected,555,27,ASYM,9203,0.00017440013210205457,4.038444196331521e-06,0.00012410259634858503,0.00029802324460880995,0.0035843624931231038,0.0
2024-09-27,0,wind,wind_tropical,unaffected,555,27,ASYM,9204,0.0011256952126843748,9.29279799054731e-06,0.00043467514280342765,0.0020186345827518243,0.008659569037111362,0.0
2024-09-27,0,wind,wind_tropical,unaffected,555,27,ASYM,9205,0.002200394935763026,4.4918130940414896e-05,0.0011601758169086532,0.0030932184399337487,0.011698105974653176,0.0
2024-09-27,0,wind,wind_tropical,unaffected,555,27,PERSISTENCE,0,1.4211229744078328e-06,3.744339969532581e-07,1.2461766939121101e-06,1.91837475480519e-06,4.787464030029655e-06,0.0
