variant,model,seed,event,lead_h,mse
output_clip_01,ASYM,8202,2024-01-09,23,0.0011726773139370775
output_clip_01,ASYM,8202,2024-01-09,24,0.0012011362337949263
output_clip_01,ASYM,8202,2024-01-12,1,5.294269760978989e-05
output_clip_01,ASYM,8202,2024-01-12,2,0.00012678397186207811
output_clip_01,ASYM,8202,2024-01-12,3,0.0001941722959267129
output_clip_01,ASYM,8202,2024-01-12,4,0.0002882865334990762
output_clip_01,ASYM,8202,2024-01-12,5,0.00030116487355051744
output_clip_01,ASYM,8202,2024-01-12,6,0.0003242232741079307
output_clip_01,ASYM,8202,2024-01-12,7,0.0003337789385077743
output_clip_01,ASYM,8202,2024-01-12,8,0.0004128417722535295
output_clip_01,ASYM,8202,2024-01-12,9,0.000448224484400954
output_clip_01,ASYM,8202,2024-01-12,10,0.0005211108266132386
output_clip_01,ASYM,8202,2024-01-12,11,0.00047563638651955994
output_clip_01,ASYM,8202,2024-01-12,12,0.00048274093742373624
output_clip_01,ASYM,8202,2024-01-12,13,0.000462136073541901
output_clip_01,ASYM,8202,2024-01-12,14,0.0005328344888236412
output_clip_01,ASYM,8202,2024-01-12,15,0.000547971706426778
output_clip_01,ASYM,8202,2024-01-12,16,0.0006120915434075434
output_clip_01,ASYM,8202,2024-01-12,17,0.000544870595557539
output_clip_01,ASYM,8202,2024-01-12,18,0.0005391813321676536
output_clip_01,ASYM,8202,2024-01-12,19,0.0005334515466604149
output_clip_01,ASYM,8202,2024-01-12,20,0.0005679428937448254
output_clip_01,ASYM,8202,2024-01-12,21,0.0005699000849874725
output_clip_01,ASYM,8202,2024-01-12,22,0.0006347355313367505
output_clip_01,ASYM,8202,2024-01-12,23,0.0006132304187764287
output_clip_01,ASYM,8202,2024-01-12,24,0.0005956450394792121
output_clip_01,ASYM,8202,2024-05-08,1,0.0001118269637276135
output_clip_01,ASYM,8202,2024-05-08,2,0.0001304255580209214
output_clip_01,ASYM,8202,2024-05-08,3,0.00016142937231931648
output_clip_01,ASYM,8202,2024-05-08,4,0.00017211650658020022
output_clip_01,ASYM,8202,2024-05-08,5,0.00015763960521541132
output_clip_01,ASYM,8202,2024-05-08,6,0.00020017956753221375
output_clip_01,ASYM,8202,2024-05-08,7,0.0002625755937477909
output_clip_01,ASYM,8202,2024-05-08,8,0.00021981395892323874
output_clip_01,ASYM,8202,2024-05-08,9,0.00023979717426897318
output_clip_01,ASYM,8202,2024-05-08,10,0.00023785585644379314
output_clip_01,ASYM,8202,2024-05-08,11,0.00021871664863648395
output_clip_01,ASYM,8202,2024-05-08,12,0.000257409305212368
output_clip_01,ASYM,8202,2024-05-08,13,0.0003222931034620842
output_clip_01,ASYM,8202,2024-05-08,14,0.00027682314977953414
output_clip_01,ASYM,8202,2024-05-08,15,0.00030020139272522316
output_clip_01,ASYM,8202,2024-05-08,16,0.0002883724151361801
output_clip_01,ASYM,8202,2024-05-08,17,0.0002733006567414777
output_clip_01,ASYM,8202,2024-05-08,18,0.00031291891080305724
output_clip_01,ASYM,8202,2024-05-08,19,0.0003734436355871478
output_clip_01,ASYM,8202,2024-05-08,20,0.0003266286196488324
output_clip_01,ASYM,8202,2024-05-08,21,0.0003441184042751467
output_clip_01,ASYM,8202,2024-05-08,22,0.00032910611598833213
output_clip_01,ASYM,8202,2024-05-08,23,0.00030587503177159875
output_clip_01,ASYM,8202,2024-05-08,24,0.00033681165582749595
output_clip_01,ASYM,8202,2024-05-26,1,0.00035590474758034364
output_clip_01,ASYM,8202,2024-05-26,2,0.000891855009218538
output_clip_01,ASYM,8202,2024-05-26,3,0.001346835913445069
output_clip_01,ASYM,8202,2024-05-26,4,0.0018423931271189077
output_clip_01,ASYM,8202,2024-05-26,5,0.002235945017481483
output_clip_01,ASYM,8202,2024-05-26,6,0.0023703842891118917
output_clip_01,ASYM,8202,2024-05-26,7,0.0024543738623085645
output_clip_01,ASYM,8202,2024-05-26,8,0.0028042691511662057
output_clip_01,ASYM,8202,2024-05-26,9,0.003051458618931313
output_clip_01,ASYM,8202,2024-05-26,10,0.0034277365988702006
output_clip_01,ASYM,8202,2024-05-26,11,0.0037419176809588917
output_clip_01,ASYM,8202,2024-05-26,12,0.003817678830299555
output_clip_01,ASYM,8202,2024-05-26,13,0.0037950211068327896
output_clip_01,ASYM,8202,2024-05-26,14,0.003938410853095609
output_clip_01,ASYM,8202,2024-05-26,15,0.004091439596702588
output_clip_01,ASYM,8202,2024-05-26,16,0.004438023918072667
output_clip_01,ASYM,8202,2024-05-26,17,0.00468391888128429
output_clip_01,ASYM,8202,2024-05-26,18,0.004742322791208381
output_clip_01,ASYM,8202,2024-05-26,19,0.004699165983813793
output_clip_01,ASYM,8202,2024-05-26,20,0.004668517518546331
output_clip_01,ASYM,8202,2024-05-26,21,0.004809754444888464
output_clip_01,ASYM,8202,2024-05-26,22,0.005121244229267063
output_clip_01,ASYM,8202,2024-05-26,23,0.005323181535788577
output_clip_01,ASYM,8202,2024-05-26,24,0.005353669179728694
output_clip_01,ASYM,8202,2024-06-26,1,8.03723239209367e-05
output_clip_01,ASYM,8202,2024-06-26,2,0.00010019263829012952
output_clip_01,ASYM,8202,2024-06-26,3,8.117132568946876e-05
output_clip_01,ASYM,8202,2024-06-26,4,0.00010902131008575068
output_clip_01,ASYM,8202,2024-06-26,5,0.00021622930188909978
output_clip_01,ASYM,8202,2024-06-26,6,0.0002761249997704072
output_clip_01,ASYM,8202,2024-06-26,7,0.00019191998844282152
output_clip_01,ASYM,8202,2024-06-26,8,0.00022456969892126996
output_clip_01,ASYM,8202,2024-06-26,9,0.00025209615509892957
output_clip_01,ASYM,8202,2024-06-26,10,0.00025098236890556155
output_clip_01,ASYM,8202,2024-06-26,11,0.00026450062264126687
output_clip_01,ASYM,8202,2024-06-26,12,0.00035918717933166667
output_clip_01,ASYM,8202,2024-06-26,13,0.0002609977944403599
output_clip_01,ASYM,8202,2024-06-26,14,0.000283280919583582
output_clip_01,ASYM,8202,2024-06-26,15,0.0003076587046395394
output_clip_01,ASYM,8202,2024-06-26,16,0.0002937269991984326
output_clip_01,ASYM,8202,2024-06-26,17,0.00030032695680937783
output_clip_01,ASYM,8202,2024-06-26,18,0.00040367481888849404
output_clip_01,ASYM,8202,2024-06-26,19,0.0003039993932257229
output_clip_01,ASYM,8202,2024-06-26,20,0.00032389301269979023
output_clip_01,ASYM,8202,2024-06-26,21,0.0003430714548566144
output_clip_01,ASYM,8202,2024-06-26,22,0.00033054971799401913
output_clip_01,ASYM,8202,2024-06-26,23,0.00033764665064746
output_clip_01,ASYM,8202,2024-06-26,24,0.00044341066214867973
output_clip_01,ASYM,8202,2024-09-27,1,0.00044342101317502427
output_clip_01,ASYM,8202,2024-09-27,2,0.0012675106634114895
output_clip_01,ASYM,8202,2024-09-27,3,0.002164005230084449
output_clip_01,ASYM,8202,2024-09-27,4,0.0030721018973318658
output_clip_01,ASYM,8202,2024-09-27,5,0.004365503123033852
output_clip_01,ASYM,8202,2024-09-27,6,0.005105922135065849
output_clip_01,ASYM,8202,2024-09-27,7,0.005676763866077916
output_clip_01,ASYM,8202,2024-09-27,8,0.006433777541700281
output_clip_01,ASYM,8202,2024-09-27,9,0.007468771501513274
output_clip_01,ASYM,8202,2024-09-27,10,0.0080443461299156
output_clip_01,ASYM,8202,2024-09-27,11,0.008760439821107162
output_clip_01,ASYM,8202,2024-09-27,12,0.009351222466973595
output_clip_01,ASYM,8202,2024-09-27,13,0.00969812488582755
output_clip_01,ASYM,8202,2024-09-27,14,0.010134158964916415
output_clip_01,ASYM,8202,2024-09-27,15,0.0110186278658072
output_clip_01,ASYM,8202,2024-09-27,16,0.011366552647264602
output_clip_01,ASYM,8202,2024-09-27,17,0.01193409613253746
output_clip_01,ASYM,8202,2024-09-27,18,0.012507003802258183
output_clip_01,ASYM,8202,2024-09-27,19,0.012763021449207997
output_clip_01,ASYM,8202,2024-09-27,20,0.013178437283036458
output_clip_01,ASYM,8202,2024-09-27,21,0.014093509725620033
output_clip_01,ASYM,8202,2024-09-27,22,0.014581495840729642
output_clip_01,ASYM,8202,2024-09-27,23,0.01545362659046478
output_clip_01,ASYM,8202,2024-09-27,24,0.016029476668902237
output_clip_01,ASYM,8203,2024-01-09,1,0.00011535768452696746
output_clip_01,ASYM,8203,2024-01-09,2,0.00020793841382485734
output_clip_01,ASYM,8203,2024-01-09,3,0.0002637160553633077
output_clip_01,ASYM,8203,2024-01-09,4,0.00045905423242861425
output_clip_01,ASYM,8203,2024-01-09,5,0.00048279475198166236
output_clip_01,ASYM,8203,2024-01-09,6,0.0005583137174107606
output_clip_01,ASYM,8203,2024-01-09,7,0.000540340155941991
output_clip_01,ASYM,8203,2024-01-09,8,0.0006302066368291898
output_clip_01,ASYM,8203,2024-01-09,9,0.0006428953168115118
output_clip_01,ASYM,8203,2024-01-09,10,0.0008459885413332994
output_clip_01,ASYM,8203,2024-01-09,11,0.0008745377449447603
output_clip_01,ASYM,8203,2024-01-09,12,0.0009250295440646019
output_clip_01,ASYM,8203,2024-01-09,13,0.0008824275409995556
output_clip_01,ASYM,8203,2024-01-09,14,0.0010108505557036595
output_clip_01,ASYM,8203,2024-01-09,15,0.000999400009349422
output_clip_01,ASYM,8203,2024-01-09,16,0.0012115015672233395
output_clip_01,ASYM,8203,2024-01-09,17,0.0012309440558352903
output_clip_01,ASYM,8203,2024-01-09,18,0.0012749251030968764
output_clip_01,ASYM,8203,2024-01-09,19,0.0012030441364224986
output_clip_01,ASYM,8203,2024-01-09,20,0.001255313338400732
output_clip_01,ASYM,8203,2024-01-09,21,0.0012215625826170926
output_clip_01,ASYM,8203,2024-01-09,22,0.0014261715473384202
output_clip_01,ASYM,8203,2024-01-09,23,0.001368903807099584
output_clip_01,ASYM,8203,2024-01-09,24,0.0014052305521210064
output_clip_01,ASYM,8203,2024-01-12,1,4.975446428965554e-05
output_clip_01,ASYM,8203,2024-01-12,2,0.00011169088748758784
output_clip_01,ASYM,8203,2024-01-12,3,0.00017171287751020016
output_clip_01,ASYM,8203,2024-01-12,4,0.0002454356094557222
output_clip_01,ASYM,8203,2024-01-12,5,0.0002734825409499812
output_clip_01,ASYM,8203,2024-01-12,6,0.00028237576092698816
output_clip_01,ASYM,8203,2024-01-12,7,0.00028843618866805377
output_clip_01,ASYM,8203,2024-01-12,8,0.00034087041111333755
output_clip_01,ASYM,8203,2024-01-12,9,0.0003710002925329246
output_clip_01,ASYM,8203,2024-01-12,10,0.0004272304218970634
output_clip_01,ASYM,8203,2024-01-12,11,0.0004295141923888019
output_clip_01,ASYM,8203,2024-01-12,12,0.00043236420782275984
output_clip_01,ASYM,8203,2024-01-12,13,0.0004215812411681172
output_clip_01,ASYM,8203,2024-01-12,14,0.00047468841455046873
output_clip_01,ASYM,8203,2024-01-12,15,0.0004970533403401577
output_clip_01,ASYM,8203,2024-01-12,16,0.0005632158130113357
output_clip_01,ASYM,8203,2024-01-12,17,0.0005503807080480148
output_clip_01,ASYM,8203,2024-01-12,18,0.0005563844765418923
output_clip_01,ASYM,8203,2024-01-12,19,0.0005705363364369054
output_clip_01,ASYM,8203,2024-01-12,20,0.0005906150179990021
output_clip_01,ASYM,8203,2024-01-12,21,0.000604607222462745
output_clip_01,ASYM,8203,2024-01-12,22,0.00068113748588042
output_clip_01,ASYM,8203,2024-01-12,23,0.0006726694186607786
output_clip_01,ASYM,8203,2024-01-12,24,0.0006770949169334512
output_clip_01,ASYM,8203,2024-05-08,1,0.00011016679848024948
output_clip_01,ASYM,8203,2024-05-08,2,0.00012876293210663288
output_clip_01,ASYM,8203,2024-05-08,3,0.0001571580123241326
output_clip_01,ASYM,8203,2024-05-08,4,0.00016992889874386532
output_clip_01,ASYM,8203,2024-05-08,5,0.00015759432779420342
output_clip_01,ASYM,8203,2024-05-08,6,0.00019955655457352866
output_clip_01,ASYM,8203,2024-05-08,7,0.00027022782503870847
output_clip_01,ASYM,8203,2024-05-08,8,0.00022137943129789647
output_clip_01,ASYM,8203,2024-05-08,9,0.0002472323101193444
output_clip_01,ASYM,8203,2024-05-08,10,0.0002522106753384108
output_clip_01,ASYM,8203,2024-05-08,11,0.00024143279068440744
output_clip_01,ASYM,8203,2024-05-08,12,0.00028253453424545346
output_clip_01,ASYM,8203,2024-05-08,13,0.00035258551904664083
output_clip_01,ASYM,8203,2024-05-08,14,0.00031041957662858135
output_clip_01,ASYM,8203,2024-05-08,15,0.0003391540844169423
output_clip_01,ASYM,8203,2024-05-08,16,0.0003374277657621918
output_clip_01,ASYM,8203,2024-05-08,17,0.00032687526412964943
output_clip_01,ASYM,8203,2024-05-08,18,0.00037310400425288876
output_clip_01,ASYM,8203,2024-05-08,19,0.0004326561617877006
output_clip_01,ASYM,8203,2024-05-08,20,0.00038406905328123154
output_clip_01,ASYM,8203,2024-05-08,21,0.00039335166937068866
output_clip_01,ASYM,8203,2024-05-08,22,0.0003695222975271394
output_clip_01,ASYM,8203,2024-05-08,23,0.00033840876576227423
output_clip_01,ASYM,8203,2024-05-08,24,0.00036436370655996975
output_clip_01,ASYM,8203,2024-05-26,1,0.0003515760454751747
output_clip_01,ASYM,8203,2024-05-26,2,0.0008498592758915688
output_clip_01,ASYM,8203,2024-05-26,3,0.001258654744218133
output_clip_01,ASYM,8203,2024-05-26,4,0.0017011953828211031
output_clip_01,ASYM,8203,2024-05-26,5,0.002059888249055099
output_clip_01,ASYM,8203,2024-05-26,6,0.0021824404249188405
output_clip_01,ASYM,8203,2024-05-26,7,0.002267659458076343
output_clip_01,ASYM,8203,2024-05-26,8,0.0026227111632550508
output_clip_01,ASYM,8203,2024-05-26,9,0.0028359148312796095
output_clip_01,ASYM,8203,2024-05-26,10,0.0031731765779164003
output_clip_01,ASYM,8203,2024-05-26,11,0.003470770217927348
output_clip_01,ASYM,8203,2024-05-26,12,0.0035349152417109946
output_clip_01,ASYM,8203,2024-05-26,13,0.003525748198890753
output_clip_01,ASYM,8203,2024-05-26,14,0.003738303982246426
output_clip_01,ASYM,8203,2024-05-26,15,0.003905456161270931
output_clip_01,ASYM,8203,2024-05-26,16,0.004244756328482587
output_clip_01,ASYM,8203,2024-05-26,17,0.004493326997852319
output_clip_01,ASYM,8203,2024-05-26,18,0.004541468821207208
output_clip_01,ASYM,8203,2024-05-26,19,0.004513140627572644
output_clip_01,ASYM,8203,2024-05-26,20,0.004512346760865791
output_clip_01,ASYM,8203,2024-05-26,21,0.004656635762234121
output_clip_01,ASYM,8203,2024-05-26,22,0.004964842901539085
output_clip_01,ASYM,8203,2024-05-26,23,0.005178398112944442
output_clip_01,ASYM,8203,2024-05-26,24,0.005186241718143226
output_clip_01,ASYM,8203,2024-06-26,1,8.202692696941814e-05
output_clip_01,ASYM,8203,2024-06-26,2,0.00010366373401846657
output_clip_01,ASYM,8203,2024-06-26,3,7.257214629797692e-05
output_clip_01,ASYM,8203,2024-06-26,4,9.783616996275469e-05
output_clip_01,ASYM,8203,2024-06-26,5,0.0002081492341878778
output_clip_01,ASYM,8203,2024-06-26,6,0.0002598976168299991
output_clip_01,ASYM,8203,2024-06-26,7,0.00017600330688649575
output_clip_01,ASYM,8203,2024-06-26,8,0.00020727475649528156
output_clip_01,ASYM,8203,2024-06-26,9,0.00023115123260321465
output_clip_01,ASYM,8203,2024-06-26,10,0.00023221153907856514
output_clip_01,ASYM,8203,2024-06-26,11,0.00024673643172518317
output_clip_01,ASYM,8203,2024-06-26,12,0.00033656143578926186
output_clip_01,ASYM,8203,2024-06-26,13,0.00023905409283521488
output_clip_01,ASYM,8203,2024-06-26,14,0.0002610519637335701
output_clip_01,ASYM,8203,2024-06-26,15,0.0002853662102658853
output_clip_01,ASYM,8203,2024-06-26,16,0.0002699454208530866
output_clip_01,ASYM,8203,2024-06-26,17,0.0002778141343462346
output_clip_01,ASYM,8203,2024-06-26,18,0.0003774111141665502
output_clip_01,ASYM,8203,2024-06-26,19,0.0002785960026121714
output_clip_01,ASYM,8203,2024-06-26,20,0.000295122768210064
output_clip_01,ASYM,8203,2024-06-26,21,0.00031435820061030407
output_clip_01,ASYM,8203,2024-06-26,22,0.00029767525694487506
output_clip_01,ASYM,8203,2024-06-26,23,0.0003005978247347352
output_clip_01,ASYM,8203,2024-06-26,24,0.00040130984238095365
output_clip_01,ASYM,8203,2024-09-27,1,0.0004164811055711657
output_clip_01,ASYM,8203,2024-09-27,2,0.0011796518314998866
output_clip_01,ASYM,8203,2024-09-27,3,0.001956455510932112
output_clip_01,ASYM,8203,2024-09-27,4,0.002674029497490813
output_clip_01,ASYM,8203,2024-09-27,5,0.003761553456785207
output_clip_01,ASYM,8203,2024-09-27,6,0.004278422293379198
output_clip_01,ASYM,8203,2024-09-27,7,0.00470996590012523
output_clip_01,ASYM,8203,2024-09-27,8,0.005329789495530215
output_clip_01,ASYM,8203,2024-09-27,9,0.006187602551752916
output_clip_01,ASYM,8203,2024-09-27,10,0.0065907067743551625
output_clip_01,ASYM,8203,2024-09-27,11,0.007134012334204248
output_clip_01,ASYM,8203,2024-09-27,12,0.007638758348583673
output_clip_01,ASYM,8203,2024-09-27,13,0.007986485174568384
output_clip_01,ASYM,8203,2024-09-27,14,0.008437355777656034
output_clip_01,ASYM,8203,2024-09-27,15,0.009206011221900288
output_clip_01,ASYM,8203,2024-09-27,16,0.009700310197797558
output_clip_01,ASYM,8203,2024-09-27,17,0.010346193207871985
output_clip_01,ASYM,8203,2024-09-27,18,0.011054154592314042
output_clip_01,ASYM,8203,2024-09-27,19,0.011312670521999645
output_clip_01,ASYM,8203,2024-09-27,20,0.011759044133115463
output_clip_01,ASYM,8203,2024-09-27,21,0.012556557037410139
output_clip_01,ASYM,8203,2024-09-27,22,0.01307458564311951
output_clip_01,ASYM,8203,2024-09-27,23,0.013862056705414592
output_clip_01,ASYM,8203,2024-09-27,24,0.01448600796610978
output_clip_01,ASYM,8204,2024-01-09,1,0.00011737719899825769
output_clip_01,ASYM,8204,2024-01-09,2,0.00021253226424565759
output_clip_01,ASYM,8204,2024-01-09,3,0.00026939539724586974
output_clip_01,ASYM,8204,2024-01-09,4,0.00047340919102307897
output_clip_01,ASYM,8204,2024-01-09,5,0.0004935964230479079
output_clip_01,ASYM,8204,2024-01-09,6,0.0005601584323904773
output_clip_01,ASYM,8204,2024-01-09,7,0.0004998052084979711
output_clip_01,ASYM,8204,2024-01-09,8,0.0005655818550968808
output_clip_01,ASYM,8204,2024-01-09,9,0.0005647875401902996
output_clip_01,ASYM,8204,2024-01-09,10,0.0007524686482335783
output_clip_01,ASYM,8204,2024-01-09,11,0.0007679223469064293
output_clip_01,ASYM,8204,2024-01-09,12,0.0008045517289277139
output_clip_01,ASYM,8204,2024-01-09,13,0.0007475664090603152
output_clip_01,ASYM,8204,2024-01-09,14,0.0008718424826592579
output_clip_01,ASYM,8204,2024-01-09,15,0.0008539786938083373
output_clip_01,ASYM,8204,2024-01-09,16,0.0010547804876156956
output_clip_01,ASYM,8204,2024-01-09,17,0.0010722195995852292
output_clip_01,ASYM,8204,2024-01-09,18,0.001103482394310668
output_clip_01,ASYM,8204,2024-01-09,19,0.0010348333615024302
output_clip_01,ASYM,8204,2024-01-09,20,0.0010698763479661953
output_clip_01,ASYM,8204,2024-01-09,21,0.001034016680021002
output_clip_01,ASYM,8204,2024-01-09,22,0.0012276035025237625
output_clip_01,ASYM,8204,2024-01-09,23,0.0011684229913422046
output_clip_01,ASYM,8204,2024-01-09,24,0.001203198378188133
output_clip_01,ASYM,8204,2024-01-12,1,5.180301017450018e-05
output_clip_01,ASYM,8204,2024-01-12,2,0.00011549138180559476
output_clip_01,ASYM,8204,2024-01-12,3,0.00017948089475640052
output_clip_01,ASYM,8204,2024-01-12,4,0.0002592252865756281
output_clip_01,ASYM,8204,2024-01-12,5,0.00030143543073967387
output_clip_01,ASYM,8204,2024-01-12,6,0.00031600685716634053
output_clip_01,ASYM,8204,2024-01-12,7,0.0003342265160874052
output_clip_01,ASYM,8204,2024-01-12,8,0.00039622133274012206
output_clip_01,ASYM,8204,2024-01-12,9,0.0004346454220614053
output_clip_01,ASYM,8204,2024-01-12,10,0.0005066192883027865
output_clip_01,ASYM,8204,2024-01-12,11,0.0005328626353868446
output_clip_01,ASYM,8204,2024-01-12,12,0.0005428172037445704
output_clip_01,ASYM,8204,2024-01-12,13,0.0005408161767574957
output_clip_01,ASYM,8204,2024-01-12,14,0.0006146611682905483
output_clip_01,ASYM,8204,2024-01-12,15,0.0006510850805561763
output_clip_01,ASYM,8204,2024-01-12,16,0.0007338720799810445
output_clip_01,ASYM,8204,2024-01-12,17,0.0007383596669762929
output_clip_01,ASYM,8204,2024-01-12,18,0.0007462939908961371
output_clip_01,ASYM,8204,2024-01-12,19,0.0007744344718635123
output_clip_01,ASYM,8204,2024-01-12,20,0.0008293309923717653
output_clip_01,ASYM,8204,2024-01-12,21,0.0008565475010937954
output_clip_01,ASYM,8204,2024-01-12,22,0.0009511430512858199
output_clip_01,ASYM,8204,2024-01-12,23,0.0009526077080080083
output_clip_01,ASYM,8204,2024-01-12,24,0.000969079895267946
output_clip_01,ASYM,8204,2024-05-08,1,0.00011032468492080556
output_clip_01,ASYM,8204,2024-05-08,2,0.00013104461341870933
output_clip_01,ASYM,8204,2024-05-08,3,0.0001617640210268315
output_clip_01,ASYM,8204,2024-05-08,4,0.0001763325670680455
output_clip_01,ASYM,8204,2024-05-08,5,0.00016523829036952858
output_clip_01,ASYM,8204,2024-05-08,6,0.00021480369450640622
output_clip_01,ASYM,8204,2024-05-08,7,0.0002778997176105417
output_clip_01,ASYM,8204,2024-05-08,8,0.00022865155700014993
output_clip_01,ASYM,8204,2024-05-08,9,0.0002550259334172204
output_clip_01,ASYM,8204,2024-05-08,10,0.0002596070809200393
output_clip_01,ASYM,8204,2024-05-08,11,0.00024003727381581314
output_clip_01,ASYM,8204,2024-05-08,12,0.000283810211126486
output_clip_01,ASYM,8204,2024-05-08,13,0.00034436727879986746
output_clip_01,ASYM,8204,2024-05-08,14,0.00030168536589549863
output_clip_01,ASYM,8204,2024-05-08,15,0.00032732940782745134
output_clip_01,ASYM,8204,2024-05-08,16,0.00032262633071428415
output_clip_01,ASYM,8204,2024-05-08,17,0.0003046475597034484
output_clip_01,ASYM,8204,2024-05-08,18,0.00035215899316241167
output_clip_01,ASYM,8204,2024-05-08,19,0.0004094909396146962
output_clip_01,ASYM,8204,2024-05-08,20,0.0003640840935194514
output_clip_01,ASYM,8204,2024-05-08,21,0.00038009565920094914
output_clip_01,ASYM,8204,2024-05-08,22,0.00036487066209657423
output_clip_01,ASYM,8204,2024-05-08,23,0.00034027154266794477
output_clip_01,ASYM,8204,2024-05-08,24,0.0003674097056462293
output_clip_01,ASYM,8204,2024-05-26,1,0.00031557164408463107
output_clip_01,ASYM,8204,2024-05-26,2,0.0007716088557638754
output_clip_01,ASYM,8204,2024-05-26,3,0.0011611796164233434
output_clip_01,ASYM,8204,2024-05-26,4,0.0015743472792185298
output_clip_01,ASYM,8204,2024-05-26,5,0.0019092924355910185
output_clip_01,ASYM,8204,2024-05-26,6,0.0019884316272404425
output_clip_01,ASYM,8204,2024-05-26,7,0.002061499083199658
output_clip_01,ASYM,8204,2024-05-26,8,0.0024072742665165806
output_clip_01,ASYM,8204,2024-05-26,9,0.0026240662483858978
output_clip_01,ASYM,8204,2024-05-26,10,0.0029376165738217714
output_clip_01,ASYM,8204,2024-05-26,11,0.003190912306454536
output_clip_01,ASYM,8204,2024-05-26,12,0.0031582138242206128
output_clip_01,ASYM,8204,2024-05-26,13,0.0031724674102015815
output_clip_01,ASYM,8204,2024-05-26,14,0.0034184160298921015
output_clip_01,ASYM,8204,2024-05-26,15,0.0035897011181574147
output_clip_01,ASYM,8204,2024-05-26,16,0.003902316519439164
output_clip_01,ASYM,8204,2024-05-26,17,0.004156458881329246
output_clip_01,ASYM,8204,2024-05-26,18,0.004178454527366791
output_clip_01,ASYM,8204,2024-05-26,19,0.004143260963082392
output_clip_01,ASYM,8204,2024-05-26,20,0.0042427974504600325
output_clip_01,ASYM,8204,2024-05-26,21,0.004414115891481084
output_clip_01,ASYM,8204,2024-05-26,22,0.004730738889123067
output_clip_01,ASYM,8204,2024-05-26,23,0.004952102538895191
output_clip_01,ASYM,8204,2024-05-26,24,0.004943781409424419
output_clip_01,ASYM,8204,2024-06-26,1,9.130980184207001e-05
output_clip_01,ASYM,8204,2024-06-26,2,0.00011806904298748241
output_clip_01,ASYM,8204,2024-06-26,3,8.024084327556635e-05
output_clip_01,ASYM,8204,2024-06-26,4,0.00011242406880090248
output_clip_01,ASYM,8204,2024-06-26,5,0.0002454574961297604
output_clip_01,ASYM,8204,2024-06-26,6,0.0002794499167296652
output_clip_01,ASYM,8204,2024-06-26,7,0.0001977904975974835
output_clip_01,ASYM,8204,2024-06-26,8,0.00023152286387935028
output_clip_01,ASYM,8204,2024-06-26,9,0.0002554366255056164
output_clip_01,ASYM,8204,2024-06-26,10,0.00026310044837271916
output_clip_01,ASYM,8204,2024-06-26,11,0.0002774837911865222
output_clip_01,ASYM,8204,2024-06-26,12,0.00036475179316403935
output_clip_01,ASYM,8204,2024-06-26,13,0.00026534193905826533
output_clip_01,ASYM,8204,2024-06-26,14,0.00028653060907999907
output_clip_01,ASYM,8204,2024-06-26,15,0.0003106933613406563
output_clip_01,ASYM,8204,2024-06-26,16,0.0002942693903615844
output_clip_01,ASYM,8204,2024-06-26,17,0.0003004068844395549
output_clip_01,ASYM,8204,2024-06-26,18,0.0004014716501706247
output_clip_01,ASYM,8204,2024-06-26,19,0.00030207536214510737
output_clip_01,ASYM,8204,2024-06-26,20,0.00031912343483533526
output_clip_01,ASYM,8204,2024-06-26,21,0.00033624337582117904
output_clip_01,ASYM,8204,2024-06-26,22,0.000320746609779294
output_clip_01,ASYM,8204,2024-06-26,23,0.000323271465210703
output_clip_01,ASYM,8204,2024-06-26,24,0.0004243075219148182
output_clip_01,ASYM,8204,2024-09-27,1,0.00043196929147947737
output_clip_01,ASYM,8204,2024-09-27,2,0.0012136402533559102
output_clip_01,ASYM,8204,2024-09-27,3,0.0019719773596867133
output_clip_01,ASYM,8204,2024-09-27,4,0.0027412884584422483
output_clip_01,ASYM,8204,2024-09-27,5,0.0038242933220678788
output_clip_01,ASYM,8204,2024-09-27,6,0.00441005889873386
output_clip_01,ASYM,8204,2024-09-27,7,0.004950080308341451
output_clip_01,ASYM,8204,2024-09-27,8,0.005675380433856334
output_clip_01,ASYM,8204,2024-09-27,9,0.006601681408595191
output_clip_01,ASYM,8204,2024-09-27,10,0.007116752825669707
output_clip_01,ASYM,8204,2024-09-27,11,0.007753017352823643
output_clip_01,ASYM,8204,2024-09-27,12,0.008307393954823846
output_clip_01,ASYM,8204,2024-09-27,13,0.008706681030349687
output_clip_01,ASYM,8204,2024-09-27,14,0.009257765698234853
output_clip_01,ASYM,8204,2024-09-27,15,0.010148933879102276
output_clip_01,ASYM,8204,2024-09-27,16,0.010559594533345486
output_clip_01,ASYM,8204,2024-09-27,17,0.01120694806448151
output_clip_01,ASYM,8204,2024-09-27,18,0.011860487637836889
output_clip_01,ASYM,8204,2024-09-27,19,0.012203347383649924
output_clip_01,ASYM,8204,2024-09-27,20,0.012714779928522836
output_clip_01,ASYM,8204,2024-09-27,21,0.013517464036270918
output_clip_01,ASYM,8204,2024-09-27,22,0.014022961766851775
output_clip_01,ASYM,8204,2024-09-27,23,0.014720992638527955
output_clip_01,ASYM,8204,2024-09-27,24,0.01532607309824204
output_clip_01,ASYM,8205,2024-01-09,1,0.00011534110138185386
output_clip_01,ASYM,8205,2024-01-09,2,0.0002090891637301478
output_clip_01,ASYM,8205,2024-01-09,3,0.00026434121895684806
output_clip_01,ASYM,8205,2024-01-09,4,0.0004638610251510277
