event,fips,delta_path_seed_mean,n_origins
2024-05-26,21089,9.981693954597144e-05,19
2024-05-26,21093,8.646236321624293e-05,19
2024-05-26,21095,-1.1189483630314606e-05,19
2024-05-26,21097,0.00028042627324960314,19
2024-05-26,21105,-0.000476331678648227,19
2024-05-26,21107,0.0002965469322633637,19
2024-05-26,21111,0.0002602336487181237,19
2024-05-26,21115,0.00010891010367952703,19
2024-05-26,21119,0.00018074926538323103,19
2024-05-26,21121,1.152805016639601e-05,19
2024-05-26,21125,0.00018740286757433548,19
2024-05-26,21129,0.00022806139406879994,19
2024-05-26,21131,0.0006252031308364367,19
2024-05-26,21133,2.052051390129164e-05,19
2024-05-26,21137,-5.339158197190856e-05,19
2024-05-26,21141,-0.0013460923353176453,19
2024-05-26,21145,2.7312070352124393e-05,19
2024-05-26,21147,0.001890289346178159,19
2024-05-26,21149,-0.00018267905467039824,19
2024-05-26,21153,7.379692746576754e-05,19
2024-05-26,21157,0.00020536243349718406,19
2024-05-26,21159,9.680481716729832e-05,19
2024-05-26,21165,-0.0005060856184182731,19
2024-05-26,21167,0.0002266834622277529,19
2024-05-26,21171,-3.688977835530384e-05,19
2024-05-26,21173,0.0001131408481449074,19
2024-05-26,21175,7.99301707687593e-05,19
2024-05-26,21177,-0.00018053185577701636,19
2024-05-26,21179,2.72364374956965e-07,19
2024-05-26,21181,0.00013459972103246396,19
2024-05-26,21183,0.0002477356739977129,19
2024-05-26,21195,3.0517356165100755e-05,19
2024-05-26,21197,0.00010858238473253573,19
2024-05-26,21199,0.0006793181211894646,19
2024-05-26,21203,9.432401036103702e-05,19
2024-05-26,21207,0.00012973590965358788,19
2024-05-26,21209,0.0002141851384361637,19
2024-05-26,21211,0.00016507007544548657,19
2024-05-26,21213,7.575201369732095e-05,19
2024-05-26,21217,2.1824493118616334e-05,19
2024-05-26,21219,-0.004047805548427534,19
2024-05-26,21221,0.0008504391234688061,19
2024-05-26,21231,-0.000684574638900602,19
2024-05-26,21235,0.00029135998403067784,19
2024-05-26,21239,0.0004308887176117681,19
2024-05-26,26081,2.7511047967941147e-05,19
2024-05-26,29009,0.0020203119747850516,19
2024-05-26,29015,0.002482727926410984,19
2024-05-26,29019,0.00034563169708941023,19
2024-05-26,29029,0.002449634524105562,19
2024-05-26,29053,0.00026807168457789886,19
2024-05-26,29057,0.002239823267034949,19
2024-05-26,29065,0.0011124437073070396,19
2024-05-26,29067,0.0012915762544013763,19
2024-05-26,29071,0.00031161645166311134,19
2024-05-26,29073,0.0004610050603669221,19
2024-05-26,29077,0.0008707033099653546,19
2024-05-26,29091,0.0006261105218116941,19
2024-05-26,29095,-2.087827630447691e-05,19
2024-05-26,29099,8.166965901417901e-05,19
2024-05-26,29105,0.0008600889956152545,19
2024-05-26,29107,5.225110788849377e-05,19
2024-05-26,29131,0.0023255949007654833,19
2024-05-26,29143,-1.1882989853426174e-06,19
2024-05-26,29153,0.0009832924814289939,19
2024-05-26,29155,0.00023194860043538573,19
2024-05-26,29159,0.00016919261557059133,19
2024-05-26,29161,0.0013337979194908611,19
2024-05-26,29167,0.001612163725006605,19
2024-05-26,29169,0.0010892302237648763,19
2024-05-26,29179,0.0005232407691168547,19
2024-05-26,29181,-0.00025676188048297244,19
2024-05-26,29183,0.00018866626987665004,19
2024-05-26,29201,0.00010046978881799449,19
2024-05-26,29203,0.000896311952067695,19
2024-05-26,29207,5.588228715122309e-06,19
2024-05-26,29209,0.0004994046775796953,19
2024-05-26,29213,0.0008826660693528361,19
2024-05-26,29215,0.0008790292471781307,19
2024-05-26,29219,0.00027623427757127926,19
2024-05-26,29225,0.0009108184488093413,19
2024-05-26,29229,0.0009369322016384089,19
2024-05-26,29510,8.717197233901522e-05,19
2024-05-26,37009,3.344313388543256e-05,19
2024-05-26,37021,3.056198429138806e-05,19
2024-05-26,37023,2.478692237768557e-05,19
2024-05-26,37039,3.33805873780936e-05,19
2024-05-26,37113,2.624138299772026e-05,19
2024-05-26,37115,-1.8137536571757613e-05,19
2024-05-26,37171,2.9469077815985997e-05,19
2024-05-26,39001,-4.9619031752272565e-06,19
2024-05-26,39013,9.344231979624364e-06,19
2024-05-26,39015,-2.509218970874971e-05,19
2024-05-26,39019,2.073277722599185e-05,19
2024-05-26,39023,0.0002023803385588397,19
2024-05-26,39031,3.629523741199804e-05,19
2024-05-26,39047,1.897502054604806e-05,19
2024-05-26,39053,4.4164529644423066e-05,19
2024-05-26,39059,0.0001174402827291342,19
2024-05-26,39063,0.00010855470670680152,19
2024-05-26,39065,0.00012582372804626784,19
2024-05-26,39071,-1.03040567989806e-05,19
2024-05-26,39073,-0.00011646104069466286,19
2024-05-26,39077,0.0002309182406675256,19
2024-05-26,39079,2.162279918298802e-05,19
2024-05-26,39087,3.268729133100815e-05,19
2024-05-26,39095,9.413429069636962e-05,19
2024-05-26,39101,0.00023395588995241885,19
2024-05-26,39109,7.906504274909561e-05,19
2024-05-26,39113,7.615986500366544e-05,19
2024-05-26,39119,0.00019226119347973808,19
2024-05-26,39121,0.00028032139426760374,19
2024-05-26,39127,0.00020166520824443706,19
2024-05-26,39131,6.950206827212953e-05,19
2024-05-26,39135,3.2003151242709584e-05,19
2024-05-26,39141,-7.795290584533803e-05,19
2024-05-26,39157,-3.589705410665672e-05,19
2024-05-26,39163,-0.00012408146025861622,19
2024-05-26,39171,1.7319146334830587e-05,19
2024-05-26,40097,-8.955886602860256e-05,19
2024-05-26,40113,0.00011716014729974332,19
2024-05-26,40119,5.17639093900654e-05,19
2024-05-26,40131,0.00015005714564741523,19
2024-05-26,40143,0.0002168833314153593,19
2024-05-26,42003,4.2087365606117326e-05,19
2024-05-26,42051,5.65565724992658e-05,19
2024-05-26,42125,0.00015051770011845057,19
2024-05-26,45015,5.4935360593308185e-05,19
2024-05-26,45045,3.770270702638512e-05,19
2024-05-26,45083,3.601091127985692e-05,19
2024-05-26,47001,0.00039698343729991997,19
2024-05-26,47009,6.838723474709583e-05,19
2024-05-26,47015,0.0002793292514901146,19
2024-05-26,47027,0.0005860217828371744,19
2024-05-26,47029,2.2386644677935695e-05,19
2024-05-26,47043,0.00018591577628441377,19
2024-05-26,47049,0.00016897031024899702,19
2024-05-26,47067,-8.378051864384335e-06,19
2024-05-26,47079,7.905203578625853e-05,19
2024-05-26,47081,0.00014677039863188136,19
2024-05-26,47089,3.3440811541418896e-05,19
2024-05-26,47093,0.00012092332509664754,19
2024-05-26,47095,-1.5064803993023812e-05,19
2024-05-26,47125,0.00016540595653027727,19
2024-05-26,47131,1.8333156587077657e-05,19
2024-05-26,47133,0.0001228131627380975,19
2024-05-26,47137,0.0028771368894707113,19
2024-05-26,47139,0.0001905120493114372,19
2024-05-26,47147,0.0003029160045412029,19
2024-05-26,47149,0.00016269096427232041,19
2024-05-26,47151,0.0003066826868140981,19
2024-05-26,47155,1.1155785243142683e-05,19
2024-05-26,47161,-0.0008694105421052072,19
2024-05-26,47165,5.976253375179816e-05,19
2024-05-26,47171,5.1075668604598066e-05,19
2024-05-26,47179,4.3643028562821855e-05,19
2024-05-26,47183,5.433189361788565e-05,19
2024-05-26,47187,0.00010963955500091588,19
2024-05-26,48085,0.0007769125367564555,19
2024-05-26,48097,0.00010410182481076584,19
2024-05-26,48121,0.0005186254313981013,19
2024-05-26,48181,0.0001508752285257442,19
2024-05-26,48231,0.0003634451808156358,19
2024-05-26,48395,0.00027469451393059645,19
2024-05-26,51005,0.0004107667982227838,19
2024-05-26,51015,1.3586725106027442e-06,19
2024-05-26,51019,3.991419574196045e-05,19
2024-05-26,51021,-0.0005564997760866951,19
2024-05-26,51031,0.00011657190963973479,19
2024-05-26,51033,4.5166629791001435e-05,19
2024-05-26,51035,1.3823821416310716e-05,19
2024-05-26,51045,0.00016123806244823296,19
2024-05-26,51051,1.5169326950040815e-05,19
2024-05-26,51067,4.804614592651445e-05,19
2024-05-26,51071,-0.0016062232695940593,19
2024-05-26,51077,1.2333295627421305e-05,19
2024-05-26,51085,5.056138437813267e-05,19
2024-05-26,51087,5.8928441978050854e-05,19
2024-05-26,51093,3.684606528611006e-05,19
2024-05-26,51121,1.2421725592406686e-05,19
2024-05-26,51125,4.755701353315701e-05,19
2024-05-26,51143,5.1962325925970384e-05,19
2024-05-26,51155,-0.0006445177344073828,19
2024-05-26,51161,4.035776668295598e-05,19
2024-05-26,51163,8.866262028991859e-05,19
2024-05-26,51173,2.97666914192055e-06,19
2024-05-26,51185,6.628530020931825e-07,19
2024-05-26,51195,1.0696738099541915e-05,19
2024-05-26,51197,6.533826950759361e-05,19
2024-05-26,51550,3.7222575193683885e-05,19
2024-05-26,51680,4.742027200895953e-05,19
2024-05-26,51775,3.325698863272004e-05,19
2024-05-26,54001,0.00011056457774568425,19
2024-05-26,54005,0.00029645634873648637,19
2024-05-26,54015,0.001232866641543394,19
2024-05-26,54021,0.00012493761006858992,19
2024-05-26,54025,0.0010482553157745433,19
2024-05-26,54033,8.159671166081044e-05,19
2024-05-26,54041,0.0003631749837377197,19
2024-05-26,54047,-0.0002177444910541771,19
2024-05-26,54049,7.314153997846871e-05,19
2024-05-26,54051,7.298950204509883e-05,19
2024-05-26,54053,0.0002271286942330428,19
2024-05-26,54055,-2.806844187736284e-05,19
2024-05-26,54061,7.05077376998132e-05,19
2024-05-26,54069,0.00025839717580990667,19
2024-05-26,54071,4.268079624743271e-05,19
2024-05-26,54075,0.0003737791062436687,19
2024-05-26,54077,0.00010177100337267872,19
2024-05-26,54079,0.00021790382701350803,19
2024-05-26,54081,-3.114420434250547e-05,19
2024-05-26,54089,-7.386421041925524e-05,19
2024-05-26,54091,-0.00013344917191617216,19
2024-05-26,54097,0.0005461950375970095,19
2024-05-26,54101,-5.932337014073882e-05,19
2024-05-26,54103,0.0006674373487533668,19
2024-05-26,54105,2.0584518191864206e-05,19
2024-05-26,54107,0.00013039031433242665,19
2024-06-26,01051,4.893135934444647e-05,21
2024-06-26,01073,4.772992594389179e-05,21
2024-06-26,01079,4.388209486896705e-05,21
2024-06-26,01083,3.608339610028771e-05,21
2024-06-26,01103,3.9216984892071495e-05,21
2024-06-26,04003,3.700423638182618e-05,21
2024-06-26,04013,8.294160176677503e-05,21
2024-06-26,05015,4.701752645895019e-05,21
2024-06-26,05027,1.7195199817844143e-05,21
2024-06-26,05031,3.993642217176197e-05,21
2024-06-26,05051,3.9675918117474166e-05,21
2024-06-26,05055,6.437440860365334e-05,21
2024-06-26,05069,4.4381847076832954e-05,21
2024-06-26,05081,-3.341346944919863e-06,21
2024-06-26,05131,4.113624560902278e-05,21
2024-06-26,17011,6.537577281672453e-05,21
2024-06-26,17073,6.603611771942733e-05,21
2024-06-26,17161,7.005400246904665e-05,21
2024-06-26,17179,4.320771665991873e-05,21
2024-06-26,19001,0.00048436464102838417,21
2024-06-26,19053,0.0006308619559213283,21
2024-06-26,19057,8.114495968655986e-05,21
2024-06-26,19085,0.00048032676082024025,21
2024-06-26,19145,0.000383522628903013,21
2024-06-26,19155,0.00024271917023853612,21
2024-06-26,19165,0.0007977007388926808,21
2024-06-26,19175,0.0006162502668996711,21
2024-06-26,21009,3.0739132764278004e-05,21
2024-06-26,21071,2.575839430722553e-05,21
2024-06-26,21153,2.5671296089750532e-05,21
2024-06-26,21171,2.8586429863182343e-05,21
2024-06-26,21173,3.032389362765081e-05,21
2024-06-26,21197,3.093584018132436e-05,21
2024-06-26,22017,5.688642457060286e-05,21
2024-06-26,22027,4.2699569264855157e-05,21
2024-06-26,22031,4.889756912553132e-05,21
2024-06-26,22069,6.960780835381493e-05,21
2024-06-26,24017,3.2016182619996e-05,21
2024-06-26,24037,4.373672332373439e-05,21
2024-06-26,24045,5.299985738266668e-05,21
2024-06-26,28023,5.2689569155970844e-05,21
2024-06-26,28043,6.370211737970187e-05,21
2024-06-26,28061,5.142571216431108e-05,21
2024-06-26,28067,5.607794813819618e-05,21
2024-06-26,28069,4.896722542369664e-05,21
2024-06-26,28075,5.472847081666922e-05,21
2024-06-26,28087,5.142272195449922e-05,21
2024-06-26,28105,5.21802938525943e-05,21
2024-06-26,29005,0.00015569961099777093,21
2024-06-26,29021,-9.236095827844389e-06,21
2024-06-26,29027,0.00026044139842497995,21
2024-06-26,29043,6.687602404205985e-05,21
2024-06-26,29045,7.907227522876743e-05,21
2024-06-26,29047,0.00012115080176318559,21
2024-06-26,29049,8.862788339621804e-05,21
2024-06-26,29075,0.00020169697117084352,21
2024-06-26,29077,5.735535592973628e-05,21
2024-06-26,29079,0.00010569879933195516,21
2024-06-26,29087,0.00016995205335652782,21
2024-06-26,29095,8.163664756120941e-05,21
2024-06-26,29101,7.1563571565928e-05,21
2024-06-26,29107,9.61986637030742e-05,21
2024-06-26,29111,6.921926243849828e-05,21
2024-06-26,29123,6.491496398134669e-05,21
2024-06-26,29133,4.877563642056437e-05,21
2024-06-26,29165,0.00010658719276731181,21
2024-06-26,29167,4.9199651829793376e-05,21
2024-06-26,29175,8.953230216309313e-05,21
2024-06-26,29179,0.0001468116877526588,21
2024-06-26,29225,6.365634718512975e-05,21
2024-06-26,34027,0.0001060399177143811,21
2024-06-26,34041,0.0007300830108146563,21
2024-06-26,39007,2.795442198604833e-05,21
2024-06-26,39095,5.126875089222229e-05,21
2024-06-26,39111,1.6465438770464703e-05,21
2024-06-26,39123,5.5638710567861635e-05,21
2024-06-26,40027,5.301331958744489e-05,21
2024-06-26,40061,4.607963551360231e-05,21
2024-06-26,40077,4.871397324315033e-05,21
2024-06-26,40079,5.9635898539865445e-05,21
2024-06-26,40089,-3.3449389337004976e-06,21
2024-06-26,40097,5.3315137262879204e-05,21
2024-06-26,40101,4.051888526106261e-05,21
2024-06-26,40119,7.020798846614585e-05,21
2024-06-26,40143,7.10602069439343e-05,21
2024-06-26,42003,2.9715814978063956e-05,21
2024-06-26,42011,4.985602536564268e-05,21
2024-06-26,42025,0.00016072889298878248,21
2024-06-26,42031,3.5832981943424506e-05,21
2024-06-26,42035,2.0533859261537907e-05,21
2024-06-26,42037,0.0008414571540611704,21
2024-06-26,42039,3.4820640769660444e-05,21
2024-06-26,42041,3.468663880307458e-05,21
2024-06-26,42043,5.1071809019509655e-05,21
2024-06-26,42047,3.146936127037449e-05,21
2024-06-26,42049,4.723576296627407e-05,21
2024-06-26,42065,3.5128427240440976e-05,21
2024-06-26,42069,3.236887583365264e-05,21
2024-06-26,42077,0.00019508971535478774,21
2024-06-26,42079,3.357048086250595e-05,21
2024-06-26,42083,3.8966658468642424e-05,21
2024-06-26,42089,9.730510914991752e-05,21
2024-06-26,42095,0.0006749151504352568,21
2024-06-26,42099,0.00036450179183084627,21
2024-06-26,42107,0.00024093232023339657,21
2024-06-26,42117,3.636473023525018e-05,21
2024-06-26,42123,3.436372005815993e-05,21
2024-06-26,42125,2.432077100245921e-05,21
2024-06-26,45029,9.965948620626759e-05,21
2024-06-26,45075,6.823781582577333e-05,21
2024-06-26,47003,2.651162178472803e-05,21
2024-06-26,47037,3.543005261657225e-05,21
2024-06-26,47103,2.848163297540029e-05,21
2024-06-26,47147,3.608070153903702e-05,21
2024-06-26,47149,2.9460690869800024e-05,21
2024-06-26,47187,3.481784987898293e-05,21
2024-06-26,47189,3.20012489312437e-05,21
2024-06-26,48037,3.675527880812234e-05,21
2024-06-26,48315,0.00016918629039211356,21
2024-06-26,48347,5.6886031994097825e-05,21
2024-06-26,48375,0.00012334775864273806,21
2024-06-26,48381,9.982217667330498e-05,21
2024-06-26,48401,7.089344819287516e-05,21
2024-06-26,48437,9.795242260080422e-05,21
2024-06-26,51001,7.312351115724098e-05,21
2024-06-26,51015,1.4387053113206578e-05,21
2024-06-26,51023,2.3826087809685113e-05,21
2024-06-26,51101,4.1531569660991324e-05,21
2024-06-26,51109,2.724490579441742e-05,21
2024-06-26,51165,1.3704756939180998e-05,21
2024-06-26,51177,3.0100564910970605e-05,21
2024-06-26,51193,0.00010917844130616666,21
2024-06-26,54005,1.9886244629559613e-05,21
2024-06-26,54015,4.5003464450995515e-05,21
2024-06-26,54039,2.3560821880488788e-05,21
2024-06-26,54079,4.072390194133312e-05,21
2024-06-26,54081,2.408519778495863e-05,21
2024-06-26,54083,2.740750921900988e-05,21
2024-06-26,54097,1.7706044213182983e-05,21
2024-06-26,54101,2.3071643777827268e-05,21
2024-09-27,01031,5.117332817587148e-05,21
2024-09-27,01045,4.663081077772187e-05,21
2024-09-27,01061,3.210723616226739e-05,21
2024-09-27,12063,2.5442694484320642e-05,21
2024-09-27,12073,0.004968638630015228,21
2024-09-27,13009,-5.9928425111568776e-05,21
2024-09-27,13011,-0.002596054498728519,21
2024-09-27,13015,-0.00022927726094625574,21
2024-09-27,13033,0.00508292726964393,21
2024-09-27,13045,-1.0007143201650463e-05,21
2024-09-27,13067,-0.0004050070989844008,21
2024-09-27,13073,0.03534569880173334,21
2024-09-27,13075,0.0016537751116435478,21
2024-09-27,13077,6.139284484816733e-05,21
2024-09-27,13085,0.00031096056842399244,21
2024-09-27,13089,-2.7731669072379988e-06,21
2024-09-27,13097,-0.00038683481312030255,21
2024-09-27,13117,0.0001549366776655831,21
2024-09-27,13119,-0.0006812354029090703,21
2024-09-27,13121,2.7222554490247098e-05,21
2024-09-27,13139,-0.00025227095445079354,21
2024-09-27,13141,0.012954907260255312,21
2024-09-27,13147,0.0005638713560461341,21
2024-09-27,13153,-2.6410689582452622e-05,21
2024-09-27,13175,0.003657587513539279,21
2024-09-27,13187,-0.00021800077208175203,21
2024-09-27,13199,-0.0003208997563177761,21
2024-09-27,13211,-0.0030050443245038423,21
2024-09-27,13217,9.87248826653074e-06,21
2024-09-27,13223,-0.0004030804716215574,21
2024-09-27,13245,0.03146898029393391,21
2024-09-27,13251,-0.0019334499439077066,21
2024-09-27,13271,0.005600046658433257,21
2024-09-27,13287,0.00470312358110393,21
2024-09-27,13295,-2.90355461160022e-05,21
2024-09-27,13297,-4.4053617607747855e-05,21
2024-09-27,13319,1.6780080735055887e-06,21
2024-09-27,17029,0.0001043784064676229,21
2024-09-27,17055,2.515830886123349e-05,21
2024-09-27,17077,3.195298090112538e-05,21
2024-09-27,17101,9.820340052913634e-05,21
2024-09-27,17115,4.356420867029586e-05,21
2024-09-27,17127,2.192724645538542e-05,21
2024-09-27,18013,0.0013721304008258435,21
2024-09-27,18019,0.00042666664867511744,21
2024-09-27,18021,0.00028676170135703946,21
2024-09-27,18027,5.559032487854182e-05,21
2024-09-27,18029,0.00021140416708249551,21
2024-09-27,18035,0.0012283165517332163,21
2024-09-27,18041,0.0004887890593693698,21
2024-09-27,18043,-2.8643391794621394e-05,21
2024-09-27,18051,5.462861385873978e-05,21
2024-09-27,18055,-1.0826234756958333e-05,21
2024-09-27,18057,0.0013926499666190072,21
2024-09-27,18063,0.0006799893282501453,21
2024-09-27,18071,0.00042304642154207653,21
2024-09-27,18077,0.0008412488982344505,21
2024-09-27,18081,0.000677601454317266,21
2024-09-27,18083,0.00012459706702248728,21
2024-09-27,18093,0.0001318640598039053,21
2024-09-27,18095,0.0008797065213565139,21
2024-09-27,18097,0.0011856960007200056,21
2024-09-27,18101,4.58206574119302e-05,21
2024-09-27,18105,0.00011737955967239236,21
2024-09-27,18115,0.0002701168744890744,21
2024-09-27,18119,0.0005637602769754248,21
2024-09-27,18133,0.0006809290882056321,21
2024-09-27,18135,0.0005333234070735883,21
2024-09-27,18137,9.99666168863217e-05,21
2024-09-27,18145,0.0007850527814946181,21
2024-09-27,18163,-7.364454608852888e-06,21
2024-09-27,18177,0.0003633725246938479,21
2024-09-27,21005,0.0010912643057228435,21
2024-09-27,21011,0.0019171235215827516,21
2024-09-27,21013,0.00010493649198872333,21
2024-09-27,21015,3.0485108201941348e-05,21
2024-09-27,21017,0.000738046545764369,21
2024-09-27,21021,0.0005597489242262213,21
2024-09-27,21023,0.0011230316104633015,21
2024-09-27,21025,0.00032396075850044353,21
2024-09-27,21029,9.669824004480442e-05,21
2024-09-27,21037,-0.0008211500904293336,21
2024-09-27,21043,0.006221253028247768,21
2024-09-27,21045,-1.1473335581534366e-05,21
2024-09-27,21049,0.0006835319025715633,21
2024-09-27,21051,0.00030875804462070645,21
2024-09-27,21055,1.1301994337171878e-05,21
2024-09-27,21067,0.001704667828741662,21
2024-09-27,21069,0.0011951187594580331,21
2024-09-27,21071,1.0703155795027306e-05,21
2024-09-27,21073,0.00023434395653837252,21
2024-09-27,21075,4.562579161616396e-05,21
2024-09-27,21079,0.0004150915454287358,21
2024-09-27,21089,0.0030485325483741547,21
2024-09-27,21095,0.000842734665549117,21
2024-09-27,21097,-0.0005547019866797031,21
2024-09-27,21109,0.0008923917267034491,21
2024-09-27,21111,0.00028990644205246385,21
2024-09-27,21113,0.0003923932255107329,21
2024-09-27,21115,0.0003656597696329698,21
2024-09-27,21117,-0.0003176267237984323,21
2024-09-27,21119,0.0002897644846265282,21
2024-09-27,21121,2.7747859672160448e-06,21
2024-09-27,21125,2.3490465047005984e-05,21
2024-09-27,21129,0.006198991850453323,21
2024-09-27,21131,0.0042639452025753,21
2024-09-27,21133,0.0006195802319254266,21
2024-09-27,21135,0.008154538018066464,21
2024-09-27,21137,0.00012386575836945775,21
2024-09-27,21145,2.7304863190906578e-05,21
2024-09-27,21147,2.7892177109516624e-05,21
2024-09-27,21151,0.00025827208333623845,21
2024-09-27,21159,7.398789245105031e-05,21
2024-09-27,21161,-0.0004254769896319858,21
2024-09-27,21165,-0.012586813230164307,21
2024-09-27,21167,-1.8189257946100458e-05,21
2024-09-27,21173,0.002998308183917135,21
2024-09-27,21175,-0.00017281967516469244,21
2024-09-27,21179,-0.00033246798998575367,21
2024-09-27,21181,0.002783825256799595,21
2024-09-27,21195,0.0005281731180934225,21
2024-09-27,21197,0.001405130707669712,21
2024-09-27,21199,1.471226582043541e-05,21
2024-09-27,21203,0.0006090749802185227,21
2024-09-27,21205,0.0033589549954783785,21
2024-09-27,21209,0.0006785089187659708,21
2024-09-27,21211,0.00023176650305473828,21
2024-09-27,21215,-0.0003427476520945447,21
2024-09-27,21217,-7.54593057956243e-05,21
2024-09-27,21225,2.9385627354243333e-05,21
2024-09-27,21231,-7.109017089829351e-06,21
2024-09-27,21235,2.6805221895409787e-06,21
2024-09-27,21237,0.0001414830129868993,21
2024-09-27,21239,0.00256470450806935,21
2024-09-27,29201,3.7028170812810814e-05,21
2024-09-27,37001,-5.478960824442089e-05,21
2024-09-27,37007,-0.0004904878939478131,21
2024-09-27,37009,-0.007794414287211669,21
2024-09-27,37011,0.00013702049954676687,21
2024-09-27,37015,2.941630406045194e-05,21
2024-09-27,37021,-0.00824335773806506,21
2024-09-27,37023,0.014125962185521472,21
2024-09-27,37025,-0.0001944603978802713,21
2024-09-27,37045,0.017988505909899637,21
2024-09-27,37051,7.206307289864405e-05,21
2024-09-27,37063,6.39901723348623e-05,21
2024-09-27,37065,2.9210499894822493e-05,21
2024-09-27,37071,0.00403300636515904,21
2024-09-27,37081,-0.00033791001912700865,21
2024-09-27,37113,-0.0026951697107116934,21
2024-09-27,37115,0.0054063541387469605,21
2024-09-27,37119,0.0006433095749318607,21
2024-09-27,37127,3.52272635870952e-05,21
2024-09-27,37147,2.7227809705126734e-05,21
2024-09-27,37157,-0.0002308765387253261,21
2024-09-27,37171,0.0025425467016442407,21
2024-09-27,37173,-0.0007904289827831222,21
2024-09-27,37179,0.0004873689166813982,21
2024-09-27,37183,5.6119703711372034e-05,21
2024-09-27,37189,-0.016209829133403672,21
2024-09-27,37191,3.9811134901345623e-05,21
2024-09-27,37193,0.005437944087129672,21
2024-09-27,37195,2.5541558176720785e-05,21
2024-09-27,37197,0.0006201407808947589,21
2024-09-27,39001,0.00465927247453649,21
2024-09-27,39015,0.003341674688821735,21
2024-09-27,39023,0.00014977255429858224,21
2024-09-27,39037,0.00033308516296750917,21
2024-09-27,39047,0.000545013112830918,21
2024-09-27,39049,-4.053115970076244e-05,21
2024-09-27,39057,0.001233017393798158,21
2024-09-27,39071,0.00044327889747157435,21
2024-09-27,39079,0.004462888893719442,21
2024-09-27,39087,0.003901447763445821,21
2024-09-27,39097,-0.0002572128052147696,21
2024-09-27,39109,-4.051298153926516e-05,21
2024-09-27,39113,0.0013586682052361926,21
2024-09-27,39131,0.009263692331582807,21
2024-09-27,39135,0.0018152126956847198,21
2024-09-27,39141,0.003903364681730692,21
2024-09-27,39145,0.00436377455417573,21
2024-09-27,45003,0.00550857096690059,21
2024-09-27,45005,0.0028338961637913856,21
2024-09-27,45009,0.0018600260620575434,21
2024-09-27,45011,0.0014621592676385057,21
2024-09-27,45013,0.00015640709316780519,21
2024-09-27,45015,0.0003678365308681868,21
2024-09-27,45019,0.0002906114692132752,21
2024-09-27,45021,0.01022823833752696,21
2024-09-27,45025,0.00025201566335052026,21
2024-09-27,45029,0.0004213930988261703,21
2024-09-27,45031,0.00014732830879136702,21
2024-09-27,45035,0.00010316705069330604,21
2024-09-27,45039,0.001977904071516526,21
2024-09-27,45045,0.022460623832924964,21
2024-09-27,45053,0.0014140348003666217,21
2024-09-27,45055,0.00037143817044453314,21
2024-09-27,45057,0.0005311154021184516,21
2024-09-27,45063,0.0012928320899195612,21
2024-09-27,45071,0.009307228559249169,21
2024-09-27,45073,0.0009873078485962382,21
2024-09-27,45075,0.0002788948663248595,21
2024-09-27,45079,0.000714490237092213,21
2024-09-27,45083,0.020437192664657364,21
2024-09-27,45085,7.939895645679197e-05,21
2024-09-27,45087,-0.0009656283219871462,21
2024-09-27,45091,0.000858142066664668,21
2024-09-27,47013,7.655700467015114e-05,21
2024-09-27,47025,0.0016691170338061045,21
2024-09-27,47029,0.0010246229133676994,21
2024-09-27,47037,8.46160672080838e-05,21
2024-09-27,47057,0.001449612665122885,21
2024-09-27,47063,-5.1902746791289336e-05,21
2024-09-27,47065,-1.0155631189613624e-06,21
2024-09-27,47067,0.00207334282087316,21
2024-09-27,47073,-0.00020847378387851487,21
2024-09-27,47089,0.00016292378099663947,21
2024-09-27,47093,2.3668462931188017e-05,21
2024-09-27,47155,0.0001921850455036077,21
2024-09-27,47161,0.0001446823432250465,21
2024-09-27,47163,0.0004988475466447526,21
2024-09-27,47165,7.981990901655895e-05,21
2024-09-27,47171,0.0003062086116922294,21
2024-09-27,47179,3.6247307458244296e-05,21
2024-09-27,47189,9.810606477135797e-05,21
2024-09-27,51005,0.000954981386184813,21
2024-09-27,51009,-0.0005423145539383393,21
2024-09-27,51011,-2.4116615233808856e-05,21
2024-09-27,51017,0.0003020395775327157,21
2024-09-27,51019,-0.00042085684893892897,21
2024-09-27,51021,0.004430137314752794,21
2024-09-27,51023,0.0010472543635641235,21
2024-09-27,51029,-1.0434370021670343e-06,21
2024-09-27,51031,-8.526697802742919e-05,21
2024-09-27,51035,-0.0009752854158639537,21
2024-09-27,51045,0.026966051128898494,21
2024-09-27,51063,0.0040903427798759315,21
2024-09-27,51067,7.497144820206891e-05,9
2024-09-27,51071,0.0009329989524806915,21
2024-09-27,51077,-0.0056629625989712,21
2024-09-27,51083,4.534599103011101e-05,21
2024-09-27,51089,-0.0009123353658029497,21
2024-09-27,51105,0.011740415433696718,21
2024-09-27,51121,0.0005824028986501054,21
2024-09-27,51125,0.00012221513986234356,21
2024-09-27,51141,0.001131078727232233,21
2024-09-27,51143,-0.00016434403530599914,21
2024-09-27,51155,0.000750525250723659,21
2024-09-27,51161,0.0009025423632262797,21
2024-09-27,51163,0.0005454494337645471,21
2024-09-27,51173,-0.01537782287223232,21
2024-09-27,51175,1.2716978081209643e-05,21
2024-09-27,51185,-0.012586622943326145,21
2024-09-27,51195,0.009482468270206629,21
2024-09-27,51197,-0.0022870950470153147,21
2024-09-27,51530,0.0003288071858461904,21
2024-09-27,51580,-0.0005691153981391564,21
2024-09-27,51590,-0.00010500295830697258,21
